Customer ID,Invoice Date,Invoice Amount,Due Date,Payment Date,Payment Amount,Payment Terms,Invoice Status
CUST010,2023-03-10 20:28:23,6058.24,2023-07-08 17:48:47,,3772.91,Net 30,Outstanding
CUST099,2023-03-30 02:27:29,8158.54,2023-09-03 08:06:35,2023-05-15 07:30:33,9148.98,Net 90,Outstanding
CUST048,2023-11-15 19:07:41,8284.16,2023-09-06 14:34:10,2023-01-06 06:46:46,2218.91,Net 60,Outstanding
CUST087,2023-12-23 23:07:04,9387.93,2023-09-24 16:02:14,2023-10-30 23:30:34,9387.93,Net 30,Paid
CUST019,2023-08-05 04:22:00,9532.5,2023-12-18 01:22:02,2023-04-18 13:28:51,9532.5,Net 60,Paid
CUST079,2023-12-25 20:55:35,2293.64,2023-12-19 03:24:04,,2293.64,Net 30,Paid
CUST070,2023-03-02 12:36:35,6242.4,2023-12-12 06:36:45,2023-11-13 06:57:57,2788.64,Net 90,Outstanding
CUST017,2023-11-23 11:45:15,4034.79,2023-06-29 07:08:29,2023-09-11 03:13:46,4034.79,Net 60,Paid
CUST065,2023-12-02 12:40:31,7961.36,2023-03-21 13:49:25,2023-12-06 18:30:34,7185.5,Net 90,Outstanding
CUST065,2023-04-28 07:06:49,4585.09,2023-12-04 20:26:27,2023-06-11 06:59:57,4585.09,Net 90,Paid
CUST057,2023-03-29 18:18:21,9379.61,2023-03-30 09:18:13,2023-09-15 21:28:04,7616.83,Net 60,Outstanding
CUST092,2023-09-29 13:15:14,532.39,2023-08-10 23:46:45,,532.39,Net 30,Paid
CUST058,2023-10-18 12:06:50,4729.89,2023-12-03 15:35:49,2023-01-20 07:43:44,4729.89,Net 30,Paid
CUST016,2023-09-04 13:02:07,2823.33,2023-08-29 20:43:01,2023-11-06 13:45:22,2823.33,Net 30,Paid
CUST073,2023-02-07 11:31:05,6516.27,2023-06-11 11:50:57,,3661.37,Net 60,Outstanding
CUST026,2023-01-09 04:46:49,1618.52,2023-02-18 06:43:08,2023-07-16 01:37:29,9364.22,Net 30,Outstanding
CUST025,2023-07-19 17:12:54,1312.81,2023-09-03 08:06:30,2023-05-05 12:36:10,1312.81,Net 90,Paid
CUST039,2023-03-09 21:10:55,5734.84,2023-12-15 19:30:07,2023-05-17 21:31:51,1184.11,Net 30,Outstanding
CUST087,2023-03-10 10:36:28,5322.42,2023-01-23 04:11:47,,5322.42,Net 30,Paid
CUST003,2023-02-17 19:33:29,5046.58,2023-07-24 22:08:07,,5046.58,Net 30,Paid
CUST054,2023-08-05 14:12:07,5196.58,2023-07-03 20:21:38,2023-08-16 09:27:12,5196.58,Net 60,Paid
CUST024,2023-10-18 08:52:23,2719.51,2023-08-05 18:32:51,2023-08-20 15:02:13,1420.25,Net 30,Outstanding
CUST083,2023-03-09 14:59:00,2810.32,2023-08-21 15:49:21,2023-04-23 10:24:57,7628.1,Net 30,Outstanding
CUST096,2023-09-17 00:34:24,2723.6,2023-08-29 02:36:03,2023-07-19 17:56:58,7056.9,Net 30,Outstanding
CUST096,2023-12-25 17:30:50,6424.56,2023-01-13 11:59:42,2023-04-10 18:18:02,829.68,Net 90,Outstanding
CUST099,2023-02-08 23:04:35,888.96,2023-02-23 04:23:06,2023-10-22 19:16:32,888.96,Net 60,Paid
CUST049,2023-02-11 13:25:36,9610.74,2023-04-25 14:23:59,2023-08-31 12:50:26,930.16,Net 60,Outstanding
CUST090,2023-08-19 20:15:10,7781.48,2023-01-17 03:07:32,,7781.48,Net 90,Paid
CUST033,2023-01-09 01:59:30,1168.64,2023-04-16 10:47:30,2023-01-26 11:04:21,1168.64,Net 60,Paid
CUST012,2023-03-29 22:28:13,2291.65,2023-09-03 04:26:42,2023-03-07 08:34:49,6009.92,Net 30,Outstanding
CUST053,2023-07-20 22:35:46,5651.17,2023-03-21 16:36:36,2023-01-26 18:16:58,5651.17,Net 90,Paid
CUST023,2023-11-12 20:55:23,9087.57,2023-06-24 15:38:48,2023-03-19 05:52:43,9087.57,Net 30,Paid
CUST061,2023-02-18 03:58:28,6482.48,2023-03-12 19:51:59,2023-03-20 13:26:18,9158.6,Net 30,Outstanding
CUST021,2023-05-09 02:46:23,8415.6,2023-01-11 22:39:37,2023-12-06 01:11:00,8415.6,Net 60,Paid
CUST062,2023-09-27 17:30:44,6295.61,2023-03-20 08:55:44,2023-10-08 00:40:04,6295.61,Net 60,Paid
CUST064,2023-02-03 03:54:45,8125.98,2023-11-25 08:31:07,2023-12-16 03:45:49,3578.7,Net 30,Outstanding
CUST098,2023-09-28 07:21:02,9556.71,2023-10-09 00:33:08,2023-10-25 22:13:25,7233.18,Net 90,Outstanding
CUST077,2023-09-10 09:53:06,1245.53,2023-09-30 12:42:28,2023-08-01 15:23:42,1245.53,Net 60,Paid
CUST008,2023-12-11 09:54:16,6320.04,2023-06-03 14:54:10,2023-06-11 04:53:17,6320.04,Net 60,Paid
CUST082,2023-12-27 08:28:41,6225.06,2023-11-18 19:58:35,2023-12-06 09:53:16,6225.06,Net 90,Paid
CUST073,2023-12-13 06:34:01,8762.45,2023-02-26 03:54:44,2023-08-31 01:16:19,8762.45,Net 60,Paid
CUST092,2023-10-02 03:45:30,2876.88,2023-08-20 02:08:49,2023-01-11 18:05:21,2122.54,Net 60,Outstanding
CUST040,2023-07-05 16:59:40,5773.74,2023-08-26 23:10:15,2023-07-11 17:07:28,5773.74,Net 90,Paid
CUST005,2023-12-09 09:55:14,3991.34,2023-11-07 03:35:01,,3265.96,Net 60,Outstanding
CUST081,2023-11-18 09:03:41,643.29,2023-12-25 05:43:20,2023-08-22 13:09:18,8798.5,Net 30,Outstanding
CUST025,2023-07-22 18:27:56,5457.55,2023-11-05 17:23:13,2023-10-04 04:34:08,2510.62,Net 30,Outstanding
CUST047,2023-02-15 01:06:45,6880.58,2023-08-20 06:35:29,2023-12-31 16:53:11,9228.47,Net 30,Outstanding
CUST064,2023-06-12 11:25:23,4403.98,2023-01-04 01:06:02,2023-01-05 07:49:49,9955.43,Net 30,Outstanding
CUST096,2023-03-09 14:02:37,7765.63,2023-08-30 08:25:25,2023-01-25 17:30:23,7765.63,Net 90,Paid
CUST075,2023-11-26 08:19:49,5085.38,2023-12-27 07:13:41,2023-01-19 23:15:15,5085.38,Net 60,Paid
CUST051,2023-03-10 21:11:18,6105.43,2023-08-28 19:19:07,2023-11-18 22:52:07,1667.4,Net 90,Outstanding
CUST038,2023-05-07 07:45:44,8129.44,2023-11-12 14:45:07,2023-11-14 10:36:53,3630.19,Net 30,Outstanding
CUST049,2023-06-29 21:36:03,7929.85,2023-10-30 20:08:41,2023-01-03 13:16:56,4187.99,Net 60,Outstanding
CUST076,2023-06-12 23:59:02,9519.32,2023-06-06 19:49:37,2023-10-03 14:40:15,9519.32,Net 60,Paid
CUST034,2023-11-20 15:44:45,6003.65,2023-09-26 20:42:56,,6003.65,Net 30,Paid
CUST028,2023-07-20 07:29:43,7351.63,2023-05-21 03:03:18,,9685.59,Net 90,Outstanding
CUST028,2023-02-27 03:22:16,1469.94,2023-10-18 14:51:44,2023-09-20 09:10:32,2870.17,Net 60,Outstanding
CUST069,2023-07-31 16:09:14,3616.3,2023-11-10 22:34:54,2023-04-09 08:09:07,2304.92,Net 30,Outstanding
CUST086,2023-01-30 19:09:14,9083.96,2023-05-18 18:47:55,,9083.96,Net 30,Paid
CUST047,2023-06-09 01:17:57,2047.47,2023-12-16 13:19:46,2023-02-19 18:57:45,2047.47,Net 30,Paid
CUST092,2023-01-31 13:05:17,8223.36,2023-03-02 21:23:19,2023-01-16 09:38:40,8223.36,Net 30,Paid
CUST051,2023-12-20 08:17:23,8380.75,2023-11-29 22:29:42,2023-07-28 08:02:12,8380.75,Net 60,Paid
CUST043,2023-12-19 01:07:31,4280.91,2023-08-23 01:27:03,,1235.5,Net 30,Outstanding
CUST089,2023-08-18 03:14:03,2121.7,2023-04-13 06:28:46,2023-05-29 00:15:12,2121.7,Net 90,Paid
CUST087,2023-06-20 22:18:02,1027.07,2023-06-01 08:24:51,2023-04-19 18:38:15,5506.07,Net 30,Outstanding
CUST092,2023-03-23 21:24:50,5611.55,2023-06-01 14:35:43,2023-05-31 16:42:01,5611.55,Net 60,Paid
CUST042,2023-01-26 05:02:26,4062.01,2023-12-01 14:42:30,2023-12-14 01:48:21,2845.07,Net 90,Outstanding
CUST063,2023-09-26 04:13:34,727.66,2023-06-11 01:04:43,2023-06-18 21:37:14,727.66,Net 30,Paid
CUST089,2023-09-06 12:34:57,5369.48,2023-03-18 06:14:39,2023-06-14 00:57:47,5369.48,Net 30,Paid
CUST060,2023-09-12 06:41:30,2195.1,2023-12-29 07:27:23,2023-04-02 23:43:40,2195.1,Net 30,Paid
CUST063,2023-09-28 18:51:03,5849.16,2023-04-06 10:51:11,2023-11-09 14:46:04,8095.94,Net 60,Outstanding
CUST098,2023-06-05 21:50:49,9614.53,2023-12-24 06:10:01,2023-10-10 19:20:59,9614.53,Net 60,Paid
CUST078,2023-01-16 20:25:38,7727.36,2023-08-16 15:25:14,2023-05-27 19:44:01,7727.36,Net 60,Paid
CUST006,2023-05-17 16:31:59,7252.02,2023-03-01 20:39:57,2023-06-30 19:32:06,7252.02,Net 30,Paid
CUST052,2023-03-25 16:37:51,7415.76,2023-07-07 03:17:38,2023-05-25 07:09:41,7415.76,Net 90,Paid
CUST030,2023-11-14 19:18:05,7715.84,2023-07-25 05:48:46,2023-12-09 14:56:39,7715.84,Net 30,Paid
CUST096,2023-03-06 17:33:34,865.81,2023-02-11 12:10:04,2023-08-19 19:49:19,6975.35,Net 90,Outstanding
CUST037,2023-06-22 22:33:44,5953.58,2023-06-06 01:02:48,,9650.9,Net 30,Outstanding
CUST021,2023-09-30 15:43:29,2827.55,2023-05-03 02:13:55,2023-07-01 05:37:57,2827.55,Net 90,Paid
CUST070,2023-04-22 04:55:41,8967.41,2023-07-26 05:23:50,,8967.41,Net 30,Paid
CUST087,2023-06-09 03:10:53,2266.42,2023-12-10 06:28:39,2023-06-07 02:13:08,2266.42,Net 60,Paid
CUST042,2023-12-27 14:28:36,2060.09,2023-12-06 04:23:56,2023-06-26 04:10:39,5908.24,Net 30,Outstanding
CUST087,2023-08-22 12:49:21,4224.42,2023-05-22 09:39:35,2023-01-05 18:27:35,1491.63,Net 30,Outstanding
CUST072,2023-11-12 13:56:38,1471.15,2023-11-21 20:26:38,2023-03-19 13:21:59,1471.15,Net 60,Paid
CUST043,2023-07-17 14:36:49,7656.76,2023-09-22 09:28:29,2023-05-08 13:14:15,4305.2,Net 60,Outstanding
CUST034,2023-02-26 06:34:07,3300.33,2023-03-03 15:15:36,2023-07-08 00:01:01,3300.33,Net 30,Paid
CUST090,2023-03-15 17:48:39,7790.91,2023-05-25 03:39:18,2023-11-08 10:34:36,2537.75,Net 60,Outstanding
CUST039,2023-01-01 21:29:39,6378.38,2023-04-15 09:42:58,2023-01-09 03:56:09,6378.38,Net 30,Paid
CUST046,2023-09-08 08:05:37,4076.37,2023-05-10 17:01:33,2023-05-15 12:38:19,7569.47,Net 30,Outstanding
CUST083,2023-07-26 04:54:55,5295.56,2023-01-02 02:06:31,,1253.52,Net 60,Outstanding
CUST003,2023-01-25 00:39:21,8331.13,2023-07-31 12:47:06,2023-01-16 05:45:20,8331.13,Net 90,Paid
CUST080,2023-03-29 10:27:29,5562.63,2023-11-21 12:50:52,,8627.8,Net 90,Outstanding
CUST099,2023-07-13 04:08:11,4217.63,2023-09-27 13:28:39,2023-05-11 08:46:03,4217.63,Net 30,Paid
CUST001,2023-12-11 00:02:23,7061.05,2023-01-16 14:27:01,2023-11-01 21:41:26,7061.05,Net 60,Paid
CUST062,2023-07-17 14:12:47,4069.03,2023-04-12 03:26:11,2023-10-14 15:51:33,4069.03,Net 60,Paid
CUST068,2023-01-22 21:08:25,4583.24,2023-03-04 05:10:35,2023-06-10 02:07:10,6920.6,Net 30,Outstanding
CUST041,2023-10-11 12:49:15,9685.67,2023-05-11 18:34:15,2023-11-14 07:07:24,9685.67,Net 30,Paid
CUST071,2023-01-25 05:21:40,4368.04,2023-06-30 00:28:18,2023-05-18 05:30:01,4368.04,Net 30,Paid
CUST005,2023-11-20 09:38:18,634.84,2023-12-11 05:51:32,2023-04-08 07:41:03,7035.07,Net 60,Outstanding
CUST088,2023-01-20 03:21:18,2513.76,2023-01-02 06:40:13,,2513.76,Net 90,Paid
CUST032,2023-12-27 10:03:06,8251.23,2023-05-30 15:29:14,2023-01-29 08:00:59,8771.04,Net 30,Outstanding
CUST083,2023-08-02 07:49:40,4766.43,2023-10-16 16:47:18,2023-02-01 02:45:00,4766.43,Net 90,Paid
CUST008,2023-05-09 07:50:39,5483.68,2023-09-24 22:40:38,2023-02-04 15:58:22,5483.68,Net 60,Paid
CUST051,2023-12-14 03:55:10,9310.04,2023-05-09 06:35:21,2023-01-13 19:38:08,9310.04,Net 30,Paid
CUST034,2023-09-17 16:05:21,3086.34,2023-12-23 21:19:11,2023-11-29 00:38:08,3086.34,Net 90,Paid
CUST012,2023-07-29 17:08:47,2298.87,2023-01-08 00:30:02,2023-12-28 00:41:38,2298.87,Net 60,Paid
CUST058,2023-09-15 02:23:31,8515.47,2023-02-21 23:19:03,,8515.47,Net 60,Paid
CUST065,2023-03-30 11:50:51,8693.93,2023-08-31 21:50:10,2023-05-26 23:20:09,8606.92,Net 30,Outstanding
CUST093,2023-04-14 14:52:42,5794.91,2023-11-10 14:33:15,,5794.91,Net 30,Paid
CUST005,2023-04-08 22:53:45,2967.12,2023-05-15 01:27:47,2023-07-11 21:02:25,9772.05,Net 60,Outstanding
CUST030,2023-08-30 14:47:39,2545.57,2023-06-13 20:30:47,2023-06-15 08:06:41,3500.15,Net 60,Outstanding
CUST038,2023-02-27 10:53:55,2004.49,2023-07-12 14:23:55,2023-05-14 02:43:14,3925.01,Net 30,Outstanding
CUST023,2023-09-02 18:02:29,2678.4,2023-05-31 09:54:41,2023-03-07 05:39:27,2678.4,Net 60,Paid
CUST095,2023-04-08 10:46:09,2691.09,2023-02-13 16:22:05,,3746.7,Net 60,Outstanding
CUST085,2023-07-16 14:47:57,4598.53,2023-08-02 10:09:45,2023-02-13 18:36:12,4598.53,Net 60,Paid
CUST074,2023-01-22 19:05:15,3070.2,2023-11-23 09:20:00,,1397.61,Net 90,Outstanding
CUST048,2023-06-08 00:37:58,6608.84,2023-09-22 20:51:27,2023-10-10 09:58:48,7090.62,Net 90,Outstanding
CUST007,2023-10-12 09:32:32,4943.73,2023-11-26 00:32:11,2023-03-16 15:10:15,4943.73,Net 90,Paid
CUST060,2023-03-11 23:20:08,5314.09,2023-07-01 18:54:14,2023-04-06 18:16:21,9916.7,Net 30,Outstanding
CUST094,2023-10-05 19:14:32,2831.93,2023-03-13 18:05:14,2023-07-18 04:46:40,2831.93,Net 30,Paid
CUST069,2023-08-31 11:27:36,7590.8,2023-07-26 05:43:46,,9899.74,Net 30,Outstanding
CUST086,2023-11-26 23:00:05,3927.84,2023-02-18 18:57:52,,3927.84,Net 60,Paid
CUST015,2023-06-20 12:19:52,6045.12,2023-06-18 23:13:44,,5292.05,Net 90,Outstanding
CUST096,2023-04-20 18:38:31,8574.37,2023-11-15 12:44:42,2023-04-10 13:16:16,8574.37,Net 90,Paid
CUST060,2023-07-06 09:02:26,1720.37,2023-04-19 15:44:50,2023-11-08 08:02:18,5940.04,Net 90,Outstanding
CUST094,2023-04-19 00:50:30,5581.99,2023-07-09 13:16:09,2023-07-24 17:51:08,5581.99,Net 90,Paid
CUST018,2023-02-28 04:25:29,1530.48,2023-05-14 04:41:46,2023-04-29 23:46:37,2957.57,Net 30,Outstanding
CUST068,2023-08-19 19:05:33,1510.01,2023-05-09 10:56:29,2023-12-10 07:30:05,1510.01,Net 90,Paid
CUST070,2023-08-06 12:41:40,4751.28,2023-12-09 05:20:25,2023-02-21 16:57:14,4751.28,Net 90,Paid
CUST050,2023-08-11 18:19:11,2134.79,2023-06-19 08:00:43,2023-07-01 07:33:41,2134.79,Net 30,Paid
CUST095,2023-06-05 01:56:50,5489.04,2023-07-08 07:22:51,,7283.07,Net 90,Outstanding
CUST099,2023-08-20 11:27:07,5846.31,2023-08-27 00:24:05,2023-08-23 10:47:35,5846.31,Net 90,Paid
CUST002,2023-11-13 10:07:56,9153.56,2023-11-20 12:14:12,2023-04-18 20:32:26,3017.59,Net 60,Outstanding
CUST016,2023-07-14 11:38:34,1962.45,2023-01-16 22:32:15,2023-12-21 08:11:53,1962.45,Net 60,Paid
CUST098,2023-06-30 18:06:15,3414.97,2023-09-26 11:02:54,2023-01-24 05:14:20,3414.97,Net 60,Paid
CUST083,2023-10-11 14:45:47,798.38,2023-08-23 06:44:20,2023-08-28 20:55:47,798.38,Net 30,Paid
CUST061,2023-03-24 16:21:11,3580.33,2023-12-06 00:46:42,2023-12-04 07:56:02,3580.33,Net 30,Paid
CUST099,2023-05-04 19:40:16,6337.0,2023-12-20 01:22:29,,564.95,Net 30,Outstanding
CUST092,2023-01-14 04:01:24,5197.96,2023-06-26 04:40:42,2023-09-18 16:43:49,4091.21,Net 30,Outstanding
CUST066,2023-10-11 03:42:31,939.81,2023-08-01 08:12:11,2023-02-19 13:38:37,9593.73,Net 30,Outstanding
CUST004,2023-07-16 11:45:05,7911.4,2023-02-28 19:10:40,2023-05-13 03:35:11,2358.79,Net 90,Outstanding
CUST090,2023-07-25 19:26:44,8073.62,2023-10-01 20:45:29,2023-03-10 08:11:15,8873.31,Net 90,Outstanding
CUST068,2023-05-19 13:21:15,6882.5,2023-09-17 21:01:28,,927.22,Net 90,Outstanding
CUST059,2023-05-16 23:06:10,8796.99,2023-03-08 16:40:19,,8796.99,Net 90,Paid
CUST078,2023-04-13 00:47:49,3929.12,2023-09-12 04:14:37,2023-12-07 04:58:12,6163.52,Net 90,Outstanding
CUST080,2023-05-02 19:15:01,3547.14,2023-04-22 00:48:40,2023-07-07 20:12:27,3321.48,Net 90,Outstanding
CUST065,2023-07-12 07:48:47,2853.61,2023-08-17 14:10:01,,5668.82,Net 30,Outstanding
CUST066,2023-06-06 13:19:03,876.87,2023-03-24 09:37:51,2023-03-12 09:50:31,8858.79,Net 60,Outstanding
CUST006,2023-06-15 22:22:02,3023.36,2023-07-03 05:15:45,2023-04-27 03:05:35,3023.36,Net 90,Paid
CUST010,2023-09-25 07:05:28,4146.8,2023-04-02 14:30:22,,7775.51,Net 30,Outstanding
CUST007,2023-05-05 23:08:24,5043.43,2023-05-20 11:09:10,,5043.43,Net 60,Paid
CUST043,2023-01-29 12:34:37,3844.09,2023-04-01 01:24:00,,3844.09,Net 90,Paid
CUST091,2023-01-07 22:44:13,7911.35,2023-02-03 06:07:13,2023-07-26 05:57:16,8583.87,Net 60,Outstanding
CUST090,2023-12-14 18:07:47,5434.42,2023-06-03 07:29:32,2023-01-14 23:01:24,4841.22,Net 30,Outstanding
CUST052,2023-04-14 18:12:09,9409.13,2023-07-19 20:04:40,,9409.13,Net 30,Paid
CUST010,2023-09-12 10:09:45,9472.69,2023-06-03 06:59:07,2023-03-26 00:13:57,9472.69,Net 60,Paid
CUST023,2023-09-12 01:17:19,6525.37,2023-08-08 23:58:00,,6525.37,Net 60,Paid
CUST008,2023-08-24 08:59:43,2981.61,2023-03-19 07:13:17,2023-12-06 05:14:09,2981.61,Net 90,Paid
CUST067,2023-01-24 05:27:18,3007.86,2023-10-06 17:32:31,2023-08-19 14:35:33,3596.04,Net 90,Outstanding
CUST036,2023-08-30 22:30:56,1764.96,2023-03-09 09:57:33,2023-06-06 10:56:34,8232.32,Net 90,Outstanding
CUST007,2023-03-03 09:32:10,2467.76,2023-09-27 01:15:09,2023-07-28 19:04:04,2467.76,Net 60,Paid
CUST087,2023-10-15 01:52:16,2560.87,2023-10-18 06:36:29,2023-03-31 20:31:00,9607.36,Net 90,Outstanding
CUST003,2023-10-05 12:41:52,9057.59,2023-09-02 09:56:15,2023-02-26 08:39:15,1954.25,Net 30,Outstanding
CUST084,2023-12-22 23:04:13,3577.35,2023-04-27 09:50:27,,9763.32,Net 30,Outstanding
CUST081,2023-02-11 10:56:12,3453.23,2023-01-17 23:39:39,,9312.31,Net 30,Outstanding
CUST036,2023-09-02 00:01:53,1875.11,2023-08-26 19:41:30,2023-11-06 05:26:58,8669.51,Net 30,Outstanding
CUST050,2023-08-18 20:54:57,6046.54,2023-12-06 20:19:46,,6046.54,Net 60,Paid
CUST018,2023-09-08 22:38:07,3364.78,2023-09-30 01:43:13,2023-04-10 07:38:36,8739.14,Net 90,Outstanding
CUST073,2023-08-31 21:49:17,2106.84,2023-11-03 22:30:30,2023-06-06 15:32:25,6674.38,Net 60,Outstanding
CUST068,2023-09-12 10:50:01,3627.53,2023-10-14 02:49:05,2023-02-25 18:47:17,8096.49,Net 30,Outstanding
CUST017,2023-07-07 22:14:09,8869.05,2023-01-20 08:40:31,2023-06-12 18:11:00,8869.05,Net 60,Paid
CUST073,2023-06-30 01:07:04,1245.33,2023-12-13 16:15:03,2023-07-29 02:01:12,8521.62,Net 60,Outstanding
CUST065,2023-07-29 11:25:01,7973.51,2023-02-12 10:08:40,2023-12-15 20:19:00,7973.51,Net 60,Paid
CUST053,2023-01-17 16:12:33,3878.34,2023-11-08 07:06:29,2023-01-21 14:15:12,3878.34,Net 30,Paid
CUST022,2023-03-25 15:50:35,6462.95,2023-06-25 22:46:16,2023-04-17 09:13:36,6462.95,Net 60,Paid
CUST040,2023-08-10 05:45:55,2221.27,2023-03-18 11:15:34,2023-04-19 23:02:32,5766.56,Net 30,Outstanding
CUST076,2023-08-30 02:37:49,5758.48,2023-12-02 17:53:15,2023-06-11 01:06:03,5166.59,Net 30,Outstanding
CUST016,2023-03-08 05:47:50,5143.66,2023-07-06 06:13:10,2023-07-31 18:47:19,5143.66,Net 60,Paid
CUST055,2023-02-05 21:49:08,6599.04,2023-11-04 10:44:31,2023-06-06 20:24:41,9410.18,Net 60,Outstanding
CUST088,2023-06-09 03:36:14,6829.36,2023-06-06 03:51:23,2023-09-01 16:45:24,8419.73,Net 30,Outstanding
CUST031,2023-08-09 23:55:09,9091.1,2023-09-15 05:15:30,2023-07-02 16:45:21,6541.52,Net 60,Outstanding
CUST061,2023-08-06 01:48:25,1730.02,2023-05-01 03:36:58,2023-07-18 22:07:36,2035.66,Net 90,Outstanding
CUST054,2023-07-18 23:01:24,3916.51,2023-06-01 22:18:40,2023-08-30 11:12:29,9362.15,Net 60,Outstanding
CUST046,2023-10-04 23:23:57,863.77,2023-05-08 04:03:48,2023-01-28 03:03:54,863.77,Net 90,Paid
CUST050,2023-03-11 13:50:18,8253.83,2023-01-24 22:04:48,2023-03-16 07:07:03,8253.83,Net 60,Paid
CUST091,2023-09-22 12:41:04,6831.13,2023-09-08 14:48:36,,6831.13,Net 90,Paid
CUST058,2023-08-08 08:13:04,6576.59,2023-04-13 08:18:59,,6576.59,Net 90,Paid
CUST082,2023-10-16 12:18:42,8918.8,2023-07-06 21:45:14,2023-08-20 07:57:28,3794.6,Net 60,Outstanding
CUST088,2023-08-25 03:36:20,3961.92,2023-08-14 13:35:27,2023-07-08 02:51:45,3961.92,Net 60,Paid
CUST057,2023-03-06 17:59:13,8132.32,2023-09-21 01:19:23,2023-05-26 05:36:18,8132.32,Net 30,Paid
CUST009,2023-08-11 09:22:29,5923.08,2023-11-09 01:10:18,,6526.14,Net 60,Outstanding
CUST002,2023-10-28 01:07:25,7101.6,2023-06-25 05:21:54,,7101.6,Net 60,Paid
CUST068,2023-04-20 01:17:26,5363.19,2023-11-13 10:46:27,2023-03-28 04:41:28,5363.19,Net 90,Paid
CUST058,2023-10-22 14:46:34,7845.18,2023-06-22 21:57:41,2023-11-24 23:51:40,7845.18,Net 60,Paid
CUST077,2023-08-04 00:49:58,9534.74,2023-09-17 10:36:23,2023-03-16 19:42:02,9534.74,Net 90,Paid
CUST029,2023-08-30 22:20:17,3651.42,2023-04-14 02:57:12,2023-12-16 13:14:33,8754.22,Net 60,Outstanding
CUST096,2023-12-22 07:49:17,1145.78,2023-02-10 18:58:55,2023-03-19 08:59:32,1145.78,Net 60,Paid
CUST024,2023-09-21 05:25:10,6979.43,2023-06-28 23:46:00,2023-06-06 13:08:37,6979.43,Net 30,Paid
CUST027,2023-09-08 11:47:10,6885.09,2023-07-10 23:58:15,2023-10-07 13:30:35,5382.49,Net 60,Outstanding
CUST034,2023-12-22 23:40:59,2319.49,2023-09-21 19:40:23,2023-09-09 19:18:44,6635.14,Net 90,Outstanding
CUST068,2023-09-28 11:05:06,5779.29,2023-09-05 18:09:41,2023-03-06 16:06:15,8141.92,Net 30,Outstanding
CUST027,2023-11-25 12:16:46,8888.53,2023-03-07 13:41:58,,3480.62,Net 90,Outstanding
CUST044,2023-06-11 20:26:14,4476.33,2023-02-15 01:45:43,,4476.33,Net 60,Paid
CUST029,2023-06-07 04:46:59,509.0,2023-07-20 18:47:47,,1567.23,Net 30,Outstanding
CUST003,2023-06-22 08:02:52,5149.65,2023-10-18 16:22:53,,5149.65,Net 60,Paid
CUST034,2023-11-09 05:27:28,1493.0,2023-05-15 18:40:21,2023-10-15 00:30:09,2261.82,Net 60,Outstanding
CUST028,2023-06-26 15:26:54,3362.76,2023-07-08 04:25:29,,3362.76,Net 90,Paid
CUST009,2023-08-11 18:44:24,9710.68,2023-01-22 03:06:04,2023-04-14 22:10:36,9710.68,Net 90,Paid
CUST038,2023-08-31 21:25:19,4799.13,2023-09-19 04:28:04,,4799.13,Net 90,Paid
CUST011,2023-12-09 21:29:40,4299.76,2023-06-04 00:59:22,2023-11-01 03:24:43,2058.87,Net 60,Outstanding
CUST009,2023-01-17 06:58:59,2683.33,2023-10-31 00:06:42,2023-08-22 00:04:02,2683.33,Net 60,Paid
CUST042,2023-04-07 01:53:51,6624.28,2023-01-19 16:27:00,2023-08-04 01:22:45,6624.28,Net 30,Paid
CUST095,2023-09-03 18:13:52,2238.02,2023-11-19 00:46:18,2023-12-02 14:03:14,2238.02,Net 60,Paid
CUST001,2023-02-25 21:18:57,3275.53,2023-04-12 15:35:52,2023-03-19 22:03:51,3002.72,Net 30,Outstanding
CUST054,2023-09-22 20:27:38,9005.36,2023-06-13 07:54:56,2023-02-15 18:17:06,9005.36,Net 60,Paid
CUST099,2023-09-22 11:36:05,7495.12,2023-01-19 12:50:34,,1513.71,Net 30,Outstanding
CUST056,2023-02-23 16:10:47,2262.01,2023-11-11 14:39:24,,2262.01,Net 90,Paid
CUST094,2023-11-12 21:48:09,6053.68,2023-08-12 18:34:17,2023-07-19 07:34:38,6053.68,Net 90,Paid
CUST081,2023-01-11 06:38:51,987.45,2023-01-23 02:19:48,2023-07-12 06:52:33,987.45,Net 90,Paid
CUST065,2023-09-26 17:13:32,4601.61,2023-05-11 03:28:10,,1795.64,Net 30,Outstanding
CUST035,2023-07-23 17:06:10,8682.36,2023-01-28 01:25:19,2023-12-18 22:22:56,8682.36,Net 90,Paid
CUST098,2023-05-06 00:53:58,5243.99,2023-09-16 17:35:16,2023-10-29 19:22:47,4971.96,Net 30,Outstanding
CUST076,2023-07-01 16:38:56,3898.07,2023-11-08 06:47:59,2023-02-15 06:49:57,6402.01,Net 30,Outstanding
CUST070,2023-04-07 15:22:03,6191.47,2023-03-18 08:02:59,2023-11-14 05:05:00,6191.47,Net 60,Paid
CUST056,2023-02-06 11:36:24,5739.64,2023-01-30 12:55:29,2023-11-09 06:05:24,6107.67,Net 90,Outstanding
CUST052,2023-11-08 20:57:59,1517.66,2023-10-23 10:15:46,2023-10-12 22:22:56,1517.66,Net 90,Paid
CUST061,2023-10-03 06:48:12,5881.77,2023-11-13 06:49:54,2023-04-02 22:16:23,9919.21,Net 90,Outstanding
