SaleID,CustomerID,SaleDate,SaleAmount,ProductID,QuantitySold,UnitPrice,TotalValue,PaymentMethod,SaleStatus
SALE00013,CUST018,2023-01-13,5678,PROD0224,49,228.52,11197.480000000001,Bank Transfer,Completed
SALE00665,CUST021,2024-10-26,11838,PROD0186,24,496.28,11910.72,Cash,Pending
SALE00883,CUST035,2025-06-01,4275,PROD0289,4,437.35,1749.4,Cash,Pending
SALE00493,CUST074,2024-05-07,10829,PROD0054,30,21.22,636.5999999999999,Cash,Completed
SALE00928,CUST045,2025-07-16,11071,PROD0427,40,188.21,7528.400000000001,Bank Transfer,Completed
SALE00183,CUST065,2023-07-02,1584,PROD0322,44,304.91,13416.04,Credit Card,Completed
SALE00964,CUST063,2025-08-21,10116,PROD0287,36,411.44,14811.84,Credit Card,Pending
SALE00977,CUST036,2025-09-03,7070,PROD0092,41,292.85,12006.85,Credit Card,Pending
SALE00434,CUST089,2024-03-09,9251,PROD0220,15,497.79,7466.85,Bank Transfer,Pending
SALE00799,CUST071,2025-03-09,6831,PROD0043,39,355.95,13882.05,Credit Card,Pending
SALE00089,CUST091,2023-03-30,3943,PROD0194,27,364.9,9852.3,Credit Card,Completed
SALE00735,CUST062,2025-01-04,12143,PROD0147,16,10.92,174.72,Cash,Pending
SALE00197,CUST059,2023-07-16,1778,PROD0066,6,162.95,977.6999999999999,Cash,Pending
SALE00179,CUST065,2023-06-28,5234,PROD0162,47,419.64,19723.079999999998,Credit Card,Pending
SALE00206,CUST028,2023-07-25,6015,PROD0057,9,443.02,3987.18,Credit Card,Completed
SALE00669,CUST023,2024-10-30,6933,PROD0095,36,136.63,4918.68,Cash,Completed
SALE00151,CUST004,2023-05-31,13167,PROD0084,35,49.95,1748.25,Credit Card,Pending
SALE00853,CUST056,2025-05-02,9373,PROD0249,10,362.8,3628.0,Cash,Pending
SALE00487,CUST081,2024-05-01,4114,PROD0028,32,270.92,8669.44,Credit Card,Pending
SALE00832,CUST045,2025-04-11,9447,PROD0094,24,52.35,1256.4,Cash,Completed
SALE00808,CUST014,2025-03-18,14064,PROD0179,10,74.36,743.6,Credit Card,Pending
SALE00615,CUST067,2024-09-06,3606,PROD0090,6,27.43,164.57999999999998,Bank Transfer,Pending
SALE00791,CUST100,2025-03-01,9448,PROD0134,34,37.51,1275.34,Credit Card,Completed
SALE00572,CUST032,2024-07-25,1793,PROD0032,2,30.89,61.78,Cash,Pending
SALE00824,CUST031,2025-04-03,10148,PROD0323,25,86.63,2165.75,Credit Card,Completed
SALE00758,CUST006,2025-01-27,7500,PROD0015,39,491.16,19155.24,Cash,Pending
SALE00130,CUST074,2023-05-10,5563,PROD0410,22,245.64,5404.08,Cash,Completed
SALE00199,CUST079,2023-07-18,4736,PROD0435,48,430.41,20659.68,Credit Card,Completed
SALE00308,CUST082,2023-11-04,9439,PROD0424,25,17.19,429.75000000000006,Cash,Completed
SALE00073,CUST075,2023-03-14,9770,PROD0159,48,88.8,4262.4,Credit Card,Completed
SALE00986,CUST074,2025-09-12,484,PROD0134,6,11.87,71.22,Bank Transfer,Completed
SALE00074,CUST097,2023-03-15,10848,PROD0384,11,329.24,3621.6400000000003,Credit Card,Pending
SALE00549,CUST021,2024-07-02,13465,PROD0004,14,364.92,5108.88,Cash,Pending
SALE00268,CUST011,2023-09-25,798,PROD0400,17,433.66,7372.22,Bank Transfer,Completed
SALE00653,CUST079,2024-10-14,11108,PROD0487,29,64.3,1864.6999999999998,Credit Card,Completed
SALE00376,CUST018,2024-01-11,5639,PROD0275,36,282.75,10179.0,Bank Transfer,Completed
SALE00164,CUST054,2023-06-13,9862,PROD0374,17,257.37,4375.29,Cash,Pending
SALE00298,CUST028,2023-10-25,8104,PROD0287,21,328.05,6889.05,Bank Transfer,Completed
SALE00509,CUST080,2024-05-23,13308,PROD0093,29,336.49,9758.210000000001,Cash,Completed
SALE00485,CUST021,2024-04-29,13013,PROD0279,23,317.7,7307.099999999999,Credit Card,Pending
SALE00925,CUST085,2025-07-13,2845,PROD0115,3,258.46,775.3799999999999,Credit Card,Pending
SALE00267,CUST019,2023-09-24,11444,PROD0396,9,417.13,3754.17,Cash,Pending
SALE00117,CUST003,2023-04-27,12285,PROD0480,47,312.14,14670.58,Credit Card,Pending
SALE00933,CUST002,2025-07-21,6142,PROD0077,6,484.2,2905.2,Bank Transfer,Pending
SALE00768,CUST005,2025-02-06,5586,PROD0001,37,402.67,14898.79,Credit Card,Completed
SALE00366,CUST073,2024-01-01,1254,PROD0475,8,11.27,90.16,Cash,Pending
SALE00935,CUST042,2025-07-23,7202,PROD0146,19,67.65,1285.3500000000001,Cash,Pending
SALE00496,CUST087,2024-05-10,884,PROD0353,19,479.09,9102.71,Credit Card,Completed
SALE00067,CUST029,2023-03-08,2712,PROD0095,34,10.6,360.4,Bank Transfer,Completed
SALE00008,CUST002,2023-01-08,5834,PROD0326,1,38.38,38.38,Bank Transfer,Completed
SALE00617,CUST027,2024-09-08,7353,PROD0390,21,199.92,4198.32,Cash,Pending
SALE00095,CUST035,2023-04-05,5775,PROD0016,18,246.35,4434.3,Credit Card,Completed
SALE00189,CUST081,2023-07-08,5216,PROD0201,26,224.21,5829.46,Bank Transfer,Completed
SALE00330,CUST087,2023-11-26,6794,PROD0343,6,221.12,1326.72,Credit Card,Pending
SALE00932,CUST064,2025-07-20,3875,PROD0158,33,401.31,13243.23,Cash,Pending
SALE00772,CUST070,2025-02-10,7366,PROD0110,23,95.01,2185.23,Credit Card,Pending
SALE00525,CUST011,2024-06-08,9263,PROD0217,1,188.75,188.75,Credit Card,Completed
SALE00605,CUST024,2024-08-27,4170,PROD0090,43,442.41,19023.63,Bank Transfer,Pending
SALE00770,CUST020,2025-02-08,5080,PROD0491,40,369.47,14778.800000000001,Cash,Pending
SALE00623,CUST044,2024-09-14,11410,PROD0019,17,183.87,3125.79,Bank Transfer,Completed
SALE00658,CUST005,2024-10-19,2939,PROD0259,36,200.44,7215.84,Cash,Completed
SALE00079,CUST020,2023-03-20,3252,PROD0415,11,83.29,916.19,Bank Transfer,Completed
SALE00788,CUST035,2025-02-26,6641,PROD0377,2,351.86,703.72,Bank Transfer,Pending
SALE00261,CUST049,2023-09-18,11749,PROD0243,13,135.1,1756.3,Cash,Completed
SALE00247,CUST035,2023-09-04,8094,PROD0148,37,265.65,9829.05,Cash,Completed
SALE00069,CUST077,2023-03-10,9655,PROD0068,2,307.58,615.16,Cash,Completed
SALE00820,CUST090,2025-03-30,10678,PROD0302,30,191.89,5756.7,Cash,Completed
SALE00889,CUST077,2025-06-07,14087,PROD0126,3,333.22,999.6600000000001,Cash,Completed
SALE00611,CUST083,2024-09-02,8230,PROD0383,34,375.64,12771.76,Cash,Pending
SALE00143,CUST069,2023-05-23,5992,PROD0182,47,222.49,10457.03,Cash,Completed
SALE00272,CUST058,2023-09-29,14655,PROD0142,24,460.15,11043.599999999999,Credit Card,Completed
SALE00209,CUST094,2023-07-28,14992,PROD0285,40,229.9,9196.0,Cash,Completed
SALE00388,CUST083,2024-01-23,14307,PROD0111,8,435.94,3487.52,Credit Card,Completed
SALE00154,CUST038,2023-06-03,12890,PROD0281,37,215.02,7955.740000000001,Cash,Completed
SALE00137,CUST087,2023-05-17,6836,PROD0195,2,244.85,489.7,Cash,Completed
SALE00621,CUST076,2024-09-12,9535,PROD0152,38,471.73,17925.74,Bank Transfer,Pending
SALE00521,CUST012,2024-06-04,6755,PROD0244,32,427.21,13670.72,Bank Transfer,Completed
SALE00168,CUST021,2023-06-17,10982,PROD0246,4,24.4,97.6,Bank Transfer,Completed
SALE00191,CUST046,2023-07-10,6119,PROD0352,45,208.46,9380.7,Bank Transfer,Completed
SALE00516,CUST057,2024-05-30,12423,PROD0106,46,69.8,3210.7999999999997,Bank Transfer,Completed
SALE00015,CUST096,2023-01-15,11736,PROD0146,32,301.25,9640.0,Bank Transfer,Pending
SALE00479,CUST094,2024-04-23,6809,PROD0011,49,291.55,14285.95,Bank Transfer,Pending
SALE00329,CUST062,2023-11-25,5859,PROD0428,39,412.97,16105.830000000002,Credit Card,Pending
SALE00381,CUST059,2024-01-16,11475,PROD0141,5,339.0,1695.0,Cash,Pending
SALE00944,CUST016,2025-08-01,11248,PROD0301,45,490.09,22054.05,Cash,Completed
SALE00600,CUST088,2024-08-22,12875,PROD0108,45,199.31,8968.95,Credit Card,Pending
SALE00274,CUST020,2023-10-01,954,PROD0199,35,471.03,16486.05,Cash,Pending
SALE00756,CUST035,2025-01-25,495,PROD0333,18,350.75,6313.5,Credit Card,Completed
SALE00542,CUST054,2024-06-25,6557,PROD0308,32,320.26,10248.32,Cash,Completed
SALE00010,CUST012,2023-01-10,566,PROD0164,13,427.68,5559.84,Cash,Completed
SALE00287,CUST056,2023-10-14,5635,PROD0283,1,63.46,63.46,Bank Transfer,Completed
SALE00551,CUST063,2024-07-04,10952,PROD0132,48,208.35,10000.8,Cash,Pending
SALE00984,CUST016,2025-09-10,7366,PROD0498,35,62.11,2173.85,Bank Transfer,Pending
SALE00048,CUST008,2023-02-17,7834,PROD0388,27,108.18,2920.86,Bank Transfer,Completed
SALE00873,CUST004,2025-05-22,5129,PROD0151,17,235.48,4003.16,Credit Card,Pending
SALE00864,CUST074,2025-05-13,14783,PROD0045,23,310.32,7137.36,Credit Card,Completed
SALE00070,CUST018,2023-03-11,6335,PROD0147,13,131.29,1706.77,Credit Card,Completed
SALE00634,CUST087,2024-09-25,2579,PROD0229,6,488.24,2929.44,Credit Card,Pending
SALE00021,CUST094,2023-01-21,10683,PROD0275,26,133.73,3476.9799999999996,Cash,Pending
SALE00646,CUST086,2024-10-07,2949,PROD0161,28,65.84,1843.52,Credit Card,Pending
SALE00045,CUST076,2023-02-14,3105,PROD0148,18,167.16,3008.88,Cash,Completed
SALE00995,CUST046,2025-09-21,1560,PROD0168,15,115.61,1734.15,Bank Transfer,Completed
SALE00982,CUST030,2025-09-08,1733,PROD0025,24,25.25,606.0,Cash,Pending
SALE00546,CUST011,2024-06-29,4877,PROD0437,4,95.14,380.56,Cash,Pending
SALE00402,CUST063,2024-02-06,9592,PROD0407,40,341.16,13646.400000000001,Cash,Pending
SALE00439,CUST022,2024-03-14,9107,PROD0443,10,481.22,4812.200000000001,Credit Card,Pending
SALE00872,CUST096,2025-05-21,1028,PROD0214,18,432.37,7782.66,Bank Transfer,Completed
SALE00748,CUST014,2025-01-17,14291,PROD0343,8,35.87,286.96,Credit Card,Pending
SALE00848,CUST045,2025-04-27,4368,PROD0076,8,161.26,1290.08,Bank Transfer,Pending
SALE00930,CUST081,2025-07-18,12428,PROD0407,13,411.98,5355.74,Credit Card,Pending
SALE00481,CUST013,2024-04-25,5542,PROD0438,1,201.61,201.61,Bank Transfer,Completed
SALE00978,CUST028,2025-09-04,7038,PROD0401,17,371.65,6318.049999999999,Bank Transfer,Completed
SALE00042,CUST088,2023-02-11,10098,PROD0239,34,382.45,13003.3,Credit Card,Completed
SALE00641,CUST003,2024-10-02,4552,PROD0246,10,244.35,2443.5,Cash,Completed
SALE00841,CUST018,2025-04-20,10506,PROD0338,24,315.97,7583.280000000001,Bank Transfer,Completed
SALE00499,CUST033,2024-05-13,7660,PROD0334,14,291.83,4085.62,Cash,Completed
SALE00182,CUST004,2023-07-01,7135,PROD0089,49,208.6,10221.4,Credit Card,Completed
SALE00528,CUST017,2024-06-11,9458,PROD0278,23,103.97,2391.31,Bank Transfer,Pending
SALE00025,CUST045,2023-01-25,5411,PROD0427,1,472.71,472.71,Bank Transfer,Pending
SALE00723,CUST065,2024-12-23,14627,PROD0339,25,342.41,8560.25,Credit Card,Pending
SALE00919,CUST048,2025-07-07,13419,PROD0085,13,283.33,3683.29,Cash,Completed
SALE00915,CUST041,2025-07-03,11311,PROD0214,48,105.96,5086.08,Bank Transfer,Pending
SALE00221,CUST040,2023-08-09,9821,PROD0334,6,393.08,2358.48,Cash,Pending
SALE00738,CUST017,2025-01-07,5744,PROD0008,23,91.77,2110.71,Bank Transfer,Pending
SALE00912,CUST078,2025-06-30,11123,PROD0328,18,145.46,2618.28,Credit Card,Pending
SALE00345,CUST018,2023-12-11,14175,PROD0451,38,294.66,11197.080000000002,Credit Card,Pending
SALE00482,CUST043,2024-04-26,1995,PROD0489,32,255.56,8177.92,Credit Card,Completed
SALE00491,CUST073,2024-05-05,7906,PROD0026,45,411.18,18503.1,Bank Transfer,Pending
SALE00126,CUST029,2023-05-06,12176,PROD0280,49,333.8,16356.2,Credit Card,Completed
SALE00508,CUST098,2024-05-22,1941,PROD0500,8,414.35,3314.8,Bank Transfer,Completed
SALE00945,CUST006,2025-08-02,1681,PROD0428,25,331.51,8287.75,Cash,Pending
SALE00429,CUST031,2024-03-04,14462,PROD0430,46,233.86,10757.560000000001,Credit Card,Pending
SALE00153,CUST084,2023-06-02,7315,PROD0284,25,118.07,2951.75,Bank Transfer,Pending
SALE00001,CUST010,2023-01-01,7370,PROD0165,10,95.14,951.4,Credit Card,Pending
SALE00702,CUST063,2024-12-02,8406,PROD0442,19,407.76,7747.44,Bank Transfer,Pending
SALE00035,CUST053,2023-02-04,8766,PROD0329,37,435.35,16107.95,Credit Card,Completed
SALE00749,CUST072,2025-01-18,828,PROD0016,23,248.43,5713.89,Cash,Pending
SALE00344,CUST048,2023-12-10,362,PROD0046,29,270.81,7853.49,Bank Transfer,Pending
SALE00893,CUST076,2025-06-11,11804,PROD0099,3,284.49,853.47,Credit Card,Completed
SALE00884,CUST022,2025-06-02,11225,PROD0403,14,276.98,3877.7200000000003,Cash,Pending
SALE00241,CUST048,2023-08-29,4513,PROD0440,12,346.12,4153.4400000000005,Credit Card,Pending
SALE00960,CUST072,2025-08-17,7518,PROD0137,30,451.64,13549.199999999999,Cash,Completed
SALE00146,CUST005,2023-05-26,6284,PROD0144,43,20.22,869.4599999999999,Bank Transfer,Completed
SALE00531,CUST093,2024-06-14,6019,PROD0497,37,379.58,14044.46,Credit Card,Pending
