ItemID,ItemName,Category,QuantityOnHand,ReorderLevel,ReorderQuantity,UnitPrice,SupplierID,LastOrderDate,LastReceivedDate,ExpirationDate,Location
ITEM00403,Item M,Widgets,149,51,79,15.81,SUP018,2030-09-15,2030-09-21,2032-02-28,M2
ITEM00497,Item C,Parts,141,82,222,21.33,SUP024,2032-07-04,2032-07-08,2033-12-22,C6
ITEM00704,Item B,Components,133,10,230,31.79,SUP061,2036-06-22,2036-06-25,2037-10-20,B3
ITEM00432,Item P,Widgets,391,41,65,6.14,SUP068,2031-04-06,2031-04-09,2033-02-24,P1
ITEM00800,Item T,Parts,435,36,219,76.09,SUP007,2038-04-25,2038-04-27,2040-02-24,T9
ITEM00443,Item A,Parts,215,11,99,48.77,SUP042,2031-06-22,2031-06-26,2032-08-15,A2
ITEM00632,Item H,Widgets,195,19,217,78.72,SUP020,2035-02-04,2035-02-08,2036-05-14,H1
ITEM00131,Item A,Parts,194,37,180,37.74,SUP090,2025-06-29,2025-07-04,2027-03-07,A0
ITEM00742,Item N,Materials,365,71,96,71.75,SUP062,2037-03-15,2037-03-23,2039-01-02,N1
ITEM00034,Item H,Widgets,313,92,134,48.35,SUP085,2023-08-20,2023-08-25,2025-02-09,H3
ITEM00820,Item N,Components,372,17,293,59.26,SUP070,2038-09-12,2038-09-16,2039-10-20,N9
ITEM00051,Item Y,Components,154,40,130,42.2,SUP092,2023-12-17,2023-12-19,2025-03-04,Y0
ITEM00226,Item R,Widgets,20,22,76,94.79,SUP008,2027-04-25,2027-04-28,2028-06-07,R5
ITEM00975,Item M,Components,375,39,296,20.85,SUP081,2041-09-01,2041-09-08,2043-07-13,M4
ITEM00079,Item A,Components,344,35,147,71.79,SUP038,2024-06-30,2024-07-03,2026-02-24,A8
ITEM00521,Item A,Components,359,44,185,8.33,SUP099,2032-12-19,2032-12-23,2034-01-01,A0
ITEM00251,Item Q,Widgets,115,30,188,48.65,SUP013,2027-10-17,2027-10-26,2029-01-22,Q0
ITEM00695,Item S,Widgets,345,41,70,35.18,SUP002,2036-04-20,2036-04-21,2037-08-29,S4
ITEM00501,Item G,Components,227,61,243,73.62,SUP099,2032-08-01,2032-08-06,2033-11-13,G0
ITEM00394,Item D,Widgets,497,66,293,26.03,SUP093,2030-07-14,2030-07-20,2032-02-20,D3
ITEM00233,Item Y,Components,226,28,197,93.13,SUP049,2027-06-13,2027-06-16,2028-07-18,Y2
ITEM00725,Item W,Widgets,477,73,106,50.07,SUP001,2036-11-16,2036-11-23,2038-07-13,W4
ITEM00653,Item C,Parts,90,64,259,80.78,SUP026,2035-07-01,2035-07-08,2036-09-18,C2
ITEM00601,Item C,Parts,61,82,94,33.97,SUP022,2034-07-02,2034-07-04,2035-08-28,C0
ITEM00104,Item Z,Gadgets,327,74,203,67.91,SUP035,2024-12-22,2024-12-26,2026-03-05,Z3
ITEM00455,Item M,Components,273,45,238,50.61,SUP095,2031-09-14,2031-09-16,2032-10-04,M4
ITEM00663,Item M,Widgets,81,30,204,22.39,SUP004,2035-09-09,2035-09-10,2036-09-22,M2
ITEM00563,Item Q,Materials,62,34,58,94.03,SUP067,2033-10-09,2033-10-14,2034-12-31,Q2
ITEM00879,Item U,Materials,349,12,280,1.57,SUP087,2039-10-30,2039-11-05,2041-06-27,U8
ITEM00099,Item U,Gadgets,476,98,241,12.49,SUP009,2024-11-17,2024-11-24,2026-11-03,U8
ITEM00652,Item B,Gadgets,176,61,191,45.17,SUP096,2035-06-24,2035-06-25,2036-11-22,B1
ITEM00839,Item G,Parts,357,45,180,53.34,SUP046,2039-01-23,2039-01-24,2040-01-27,G8
ITEM00774,Item T,Gadgets,374,30,227,94.31,SUP023,2037-10-25,2037-10-31,2039-01-16,T3
ITEM00246,Item L,Parts,215,24,183,55.14,SUP063,2027-09-12,2027-09-16,2029-06-25,L5
ITEM00150,Item T,Components,366,38,297,82.51,SUP048,2025-11-09,2025-11-18,2026-11-26,T9
ITEM00070,Item R,Components,364,48,123,16.7,SUP053,2024-04-28,2024-05-04,2025-10-18,R9
ITEM00186,Item D,Components,288,14,269,57.49,SUP023,2026-07-19,2026-07-26,2027-08-07,D5
ITEM00446,Item D,Components,223,11,118,90.75,SUP066,2031-07-13,2031-07-15,2033-06-12,D5
ITEM00759,Item E,Materials,477,27,87,65.13,SUP046,2037-07-12,2037-07-18,2039-02-07,E8
ITEM00785,Item E,Materials,204,16,204,93.0,SUP091,2038-01-10,2038-01-16,2039-01-27,E4
ITEM00837,Item E,Gadgets,303,22,136,75.08,SUP094,2039-01-09,2039-01-14,2040-10-07,E6
ITEM00425,Item I,Parts,199,58,174,10.73,SUP022,2031-02-16,2031-02-22,2032-07-16,I4
ITEM00885,Item A,Widgets,378,33,150,89.28,SUP007,2039-12-11,2039-12-16,2041-04-28,A4
ITEM00216,Item H,Parts,303,71,62,89.71,SUP042,2027-02-14,2027-02-22,2028-12-22,H5
ITEM00949,Item M,Materials,424,83,53,91.11,SUP048,2041-03-03,2041-03-12,2043-01-14,M8
ITEM00678,Item B,Parts,461,30,114,35.13,SUP091,2035-12-23,2035-12-25,2037-12-04,B7
ITEM00050,Item X,Components,117,94,82,22.25,SUP097,2023-12-10,2023-12-15,2025-10-10,X9
ITEM00881,Item W,Components,428,89,57,57.55,SUP059,2039-11-13,2039-11-19,2041-05-03,W0
ITEM00646,Item V,Gadgets,124,45,251,52.13,SUP069,2035-05-13,2035-05-17,2036-08-17,V5
ITEM00369,Item E,Components,104,83,203,5.49,SUP060,2030-01-20,2030-01-27,2031-04-05,E8
ITEM00422,Item F,Components,288,50,57,45.43,SUP076,2031-01-26,2031-01-31,2032-11-20,F1
ITEM00753,Item Y,Widgets,319,41,272,51.55,SUP063,2037-05-31,2037-06-05,2038-10-31,Y2
ITEM00688,Item L,Widgets,59,26,272,43.53,SUP001,2036-03-02,2036-03-10,2038-01-01,L7
ITEM00666,Item P,Widgets,301,73,142,63.59,SUP029,2035-09-30,2035-10-01,2037-02-08,P5
ITEM00551,Item E,Parts,293,74,139,61.61,SUP040,2033-07-17,2033-07-22,2035-06-03,E0
ITEM00717,Item O,Gadgets,158,92,90,75.61,SUP061,2036-09-21,2036-09-25,2038-02-15,O6
ITEM00144,Item N,Components,359,87,227,68.54,SUP002,2025-09-28,2025-10-02,2027-01-04,N3
ITEM00794,Item N,Gadgets,395,91,55,58.52,SUP092,2038-03-14,2038-03-15,2039-12-01,N3
ITEM00950,Item N,Widgets,416,73,184,64.26,SUP014,2041-03-10,2041-03-18,2043-02-23,N9
ITEM00117,Item M,Gadgets,285,89,141,11.38,SUP076,2025-03-23,2025-03-31,2026-04-14,M6
ITEM00754,Item Z,Parts,412,20,268,82.24,SUP085,2037-06-07,2037-06-12,2039-04-11,Z3
ITEM00018,Item R,Materials,29,21,191,72.59,SUP040,2023-04-30,2023-05-08,2024-07-09,R7
ITEM00747,Item S,Parts,414,11,237,47.04,SUP008,2037-04-19,2037-04-26,2039-01-19,S6
ITEM00841,Item I,Materials,84,99,147,46.85,SUP075,2039-02-06,2039-02-12,2040-05-27,I0
ITEM00619,Item U,Components,329,16,131,86.12,SUP035,2034-11-05,2034-11-07,2036-02-03,U8
ITEM00673,Item W,Materials,56,57,130,83.06,SUP021,2035-11-18,2035-11-23,2037-02-08,W2
ITEM00412,Item V,Gadgets,466,99,102,48.7,SUP005,2030-11-17,2030-11-21,2032-02-15,V1
ITEM00269,Item I,Materials,109,35,297,22.18,SUP080,2028-02-20,2028-02-25,2029-09-02,I8
ITEM00534,Item N,Materials,146,30,225,69.88,SUP099,2033-03-20,2033-03-22,2034-10-18,N3
ITEM00133,Item C,Components,113,56,93,73.32,SUP062,2025-07-13,2025-07-14,2027-04-15,C2
ITEM00282,Item V,Materials,34,53,124,31.69,SUP093,2028-05-21,2028-05-23,2029-11-10,V1
ITEM00689,Item M,Widgets,59,69,202,74.32,SUP025,2036-03-09,2036-03-15,2037-12-14,M8
ITEM00732,Item D,Materials,155,75,83,68.21,SUP013,2037-01-04,2037-01-11,2038-06-20,D1
ITEM00919,Item I,Materials,366,29,285,46.66,SUP036,2040-08-05,2040-08-14,2041-09-14,I8
ITEM00645,Item U,Materials,472,41,154,12.08,SUP038,2035-05-06,2035-05-11,2037-03-11,U4
ITEM00072,Item T,Materials,179,67,54,82.55,SUP071,2024-05-12,2024-05-19,2026-05-08,T1
ITEM00524,Item D,Parts,65,39,155,74.28,SUP077,2033-01-09,2033-01-16,2034-06-04,D3
ITEM00538,Item R,Parts,432,44,226,64.52,SUP088,2033-04-17,2033-04-24,2034-05-16,R7
ITEM00647,Item W,Parts,463,90,243,78.87,SUP087,2035-05-20,2035-05-25,2036-11-07,W6
ITEM00791,Item K,Parts,460,31,283,10.44,SUP049,2038-02-21,2038-03-02,2039-05-11,K0
ITEM00528,Item H,Widgets,429,89,158,15.25,SUP092,2033-02-06,2033-02-12,2035-02-07,H7
ITEM00367,Item C,Components,61,69,137,52.05,SUP028,2030-01-06,2030-01-14,2031-04-04,C6
ITEM00609,Item K,Gadgets,216,49,140,26.08,SUP010,2034-08-27,2034-08-31,2036-03-26,K8
ITEM00229,Item U,Parts,422,40,180,54.34,SUP078,2027-05-16,2027-05-25,2028-11-12,U8
ITEM00801,Item U,Parts,459,59,278,2.45,SUP042,2038-05-02,2038-05-08,2039-09-19,U0
ITEM00169,Item M,Widgets,255,65,91,76.47,SUP067,2026-03-22,2026-03-24,2028-01-13,M8
ITEM00700,Item X,Gadgets,155,86,148,63.83,SUP009,2036-05-25,2036-06-02,2038-05-22,X9
ITEM00167,Item K,Components,471,66,153,5.12,SUP030,2026-03-08,2026-03-14,2027-12-17,K6
ITEM00413,Item W,Materials,89,51,276,36.81,SUP014,2030-11-24,2030-11-30,2032-11-25,W2
ITEM00682,Item F,Materials,216,17,267,30.3,SUP065,2036-01-20,2036-01-27,2037-06-28,F1
ITEM00083,Item E,Materials,63,53,174,47.23,SUP083,2024-07-28,2024-08-03,2026-01-02,E2
ITEM00702,Item Z,Parts,188,96,168,12.72,SUP034,2036-06-08,2036-06-09,2038-04-12,Z1
ITEM00027,Item A,Parts,101,64,267,1.6,SUP004,2023-07-02,2023-07-05,2025-05-12,A6
ITEM00902,Item R,Widgets,444,40,280,39.67,SUP056,2040-04-08,2040-04-14,2041-12-17,R1
ITEM00552,Item F,Gadgets,61,89,88,22.1,SUP080,2033-07-24,2033-07-26,2034-12-02,F1
ITEM00727,Item Y,Components,295,47,149,44.47,SUP037,2036-11-30,2036-12-04,2038-09-28,Y6
ITEM00211,Item C,Parts,285,23,158,56.57,SUP066,2027-01-10,2027-01-11,2028-10-06,C0
ITEM00328,Item P,Materials,11,22,106,84.14,SUP082,2029-04-08,2029-04-14,2030-11-21,P7
ITEM00719,Item Q,Gadgets,415,37,72,33.43,SUP090,2036-10-05,2036-10-11,2038-03-16,Q8
ITEM00843,Item K,Widgets,147,63,158,65.82,SUP086,2039-02-20,2039-02-28,2040-09-28,K2
ITEM00773,Item S,Components,394,55,158,23.92,SUP071,2037-10-18,2037-10-27,2039-02-03,S2
ITEM00275,Item O,Parts,146,35,229,70.13,SUP028,2028-04-02,2028-04-07,2029-11-29,O4
ITEM00281,Item U,Gadgets,422,88,107,77.54,SUP057,2028-05-14,2028-05-22,2030-01-06,U0
ITEM00488,Item T,Parts,450,25,228,43.62,SUP083,2032-05-02,2032-05-07,2034-04-12,T7
ITEM00276,Item P,Parts,128,34,83,40.13,SUP005,2028-04-09,2028-04-12,2029-07-24,P5
ITEM00115,Item K,Widgets,32,76,263,63.8,SUP042,2025-03-09,2025-03-16,2026-11-14,K4
ITEM00329,Item Q,Gadgets,164,40,166,75.43,SUP071,2029-04-15,2029-04-16,2030-12-12,Q8
ITEM00825,Item S,Widgets,84,14,71,72.71,SUP087,2038-10-17,2038-10-20,2040-03-07,S4
ITEM00610,Item L,Widgets,3,26,223,98.78,SUP079,2034-09-03,2034-09-10,2036-07-25,L9
ITEM00264,Item D,Widgets,494,75,79,52.73,SUP071,2028-01-16,2028-01-20,2029-08-20,D3
ITEM00958,Item V,Materials,414,33,130,10.4,SUP002,2041-05-05,2041-05-11,2042-05-23,V7
ITEM00381,Item Q,Gadgets,102,90,250,2.0,SUP047,2030-04-14,2030-04-20,2031-07-28,Q0
ITEM00986,Item X,Parts,73,86,91,67.26,SUP057,2041-11-17,2041-11-23,2043-03-06,X5
ITEM00491,Item W,Widgets,170,23,248,25.47,SUP074,2032-05-23,2032-05-28,2033-11-22,W0
ITEM00995,Item G,Materials,178,30,84,94.3,SUP093,2042-01-19,2042-01-22,2043-10-06,G4
ITEM00699,Item W,Gadgets,191,17,213,13.03,SUP069,2036-05-18,2036-05-24,2037-10-24,W8
ITEM00693,Item Q,Components,363,92,87,30.38,SUP063,2036-04-06,2036-04-07,2037-10-07,Q2
ITEM00278,Item R,Parts,42,14,100,96.74,SUP018,2028-04-23,2028-05-01,2030-02-07,R7
ITEM00556,Item J,Materials,198,50,241,62.9,SUP005,2033-08-21,2033-08-29,2034-11-23,J5
ITEM00558,Item L,Materials,440,34,155,6.0,SUP011,2033-09-04,2033-09-11,2035-01-07,L7
ITEM00616,Item R,Parts,381,72,226,34.03,SUP097,2034-10-15,2034-10-21,2036-05-06,R5
ITEM00100,Item V,Widgets,63,37,81,5.19,SUP061,2024-11-24,2024-11-30,2026-01-13,V9
ITEM00597,Item Y,Materials,99,96,61,22.32,SUP037,2034-06-04,2034-06-13,2035-12-20,Y6
ITEM00658,Item H,Gadgets,176,91,88,26.23,SUP064,2035-08-05,2035-08-07,2036-11-14,H7
ITEM00354,Item P,Components,446,19,191,4.25,SUP082,2029-10-07,2029-10-08,2030-10-29,P3
ITEM00871,Item M,Parts,309,69,131,81.46,SUP099,2039-09-04,2039-09-09,2041-06-26,M0
ITEM00523,Item C,Components,389,97,173,52.16,SUP002,2033-01-02,2033-01-11,2034-04-01,C2
ITEM00450,Item H,Gadgets,483,39,244,79.96,SUP017,2031-08-10,2031-08-17,2033-06-09,H9
ITEM00484,Item P,Materials,493,91,87,39.68,SUP088,2032-04-04,2032-04-12,2033-06-07,P3
ITEM00716,Item N,Components,437,24,128,41.77,SUP090,2036-09-14,2036-09-20,2038-01-15,N5
ITEM00810,Item D,Materials,465,70,183,60.94,SUP001,2038-07-04,2038-07-10,2039-07-18,D9
ITEM00817,Item K,Widgets,285,39,108,42.08,SUP067,2038-08-22,2038-08-30,2040-05-22,K6
ITEM00698,Item V,Gadgets,356,96,195,88.28,SUP074,2036-05-11,2036-05-15,2037-07-08,V7
ITEM00188,Item F,Widgets,302,56,296,66.64,SUP016,2026-08-02,2026-08-08,2028-07-31,F7
ITEM00811,Item E,Components,99,65,245,43.88,SUP087,2038-07-11,2038-07-15,2040-04-10,E0
ITEM00198,Item P,Widgets,432,35,247,90.05,SUP018,2026-10-11,2026-10-15,2028-04-23,P7
ITEM00565,Item S,Components,226,77,86,72.85,SUP031,2033-10-23,2033-10-30,2035-10-07,S4
ITEM00408,Item R,Components,464,69,101,27.63,SUP072,2030-10-20,2030-10-22,2032-04-26,R7
ITEM00126,Item V,Components,257,85,162,86.04,SUP088,2025-05-25,2025-05-26,2027-02-21,V5
ITEM00982,Item T,Components,123,89,220,13.67,SUP100,2041-10-20,2041-10-27,2043-09-30,T1
ITEM00026,Item Z,Parts,302,62,136,70.08,SUP065,2023-06-25,2023-07-03,2025-02-11,Z5
ITEM00945,Item I,Parts,92,46,141,17.97,SUP095,2041-02-03,2041-02-05,2042-05-03,I4
ITEM00397,Item G,Materials,318,73,215,34.36,SUP072,2030-08-04,2030-08-09,2031-12-11,G6
ITEM00835,Item C,Materials,477,75,102,53.79,SUP081,2038-12-26,2038-12-30,2040-08-08,C4
ITEM00567,Item U,Parts,199,69,90,74.2,SUP071,2033-11-06,2033-11-07,2035-02-11,U6
ITEM00886,Item B,Gadgets,387,43,213,85.07,SUP049,2039-12-18,2039-12-25,2041-05-01,B5
ITEM00454,Item L,Materials,103,67,250,56.34,SUP041,2031-09-07,2031-09-11,2033-01-15,L3
ITEM00767,Item M,Gadgets,219,39,253,84.94,SUP029,2037-09-06,2037-09-12,2039-03-17,M6
ITEM00071,Item S,Widgets,251,51,134,88.32,SUP033,2024-05-05,2024-05-09,2026-01-22,S0
ITEM00286,Item Z,Materials,486,96,177,96.06,SUP003,2028-06-18,2028-06-26,2030-05-22,Z5
ITEM00162,Item F,Widgets,321,97,186,33.69,SUP027,2026-02-01,2026-02-06,2027-08-23,F1
ITEM00383,Item S,Widgets,12,57,261,88.39,SUP096,2030-04-28,2030-05-06,2032-03-20,S2
ITEM00683,Item G,Gadgets,147,68,150,46.46,SUP063,2036-01-27,2036-01-28,2037-07-19,G2
ITEM00824,Item R,Parts,462,10,289,87.0,SUP082,2038-10-10,2038-10-12,2040-07-03,R3
ITEM00768,Item N,Materials,192,93,279,55.01,SUP080,2037-09-13,2037-09-22,2038-11-06,N7
ITEM00330,Item R,Gadgets,113,80,230,23.64,SUP081,2029-04-22,2029-04-28,2031-01-21,R9
ITEM00972,Item J,Materials,143,94,287,80.21,SUP032,2041-08-11,2041-08-18,2043-01-04,J1
ITEM00106,Item B,Materials,224,85,117,26.17,SUP098,2025-01-05,2025-01-06,2027-01-01,B5
ITEM00058,Item F,Gadgets,75,29,92,55.91,SUP056,2024-02-04,2024-02-06,2025-05-07,F7
ITEM00967,Item E,Widgets,359,40,116,60.08,SUP014,2041-07-07,2041-07-09,2043-04-13,E6
ITEM00622,Item X,Gadgets,357,23,117,41.72,SUP002,2034-11-26,2034-12-03,2036-06-22,X1
ITEM00845,Item M,Materials,453,90,299,7.25,SUP045,2039-03-06,2039-03-12,2040-07-20,M4
ITEM00352,Item N,Gadgets,491,18,95,30.27,SUP083,2029-09-23,2029-09-25,2030-12-18,N1
ITEM00130,Item Z,Materials,498,93,297,72.25,SUP039,2025-06-22,2025-06-27,2026-09-03,Z9
ITEM00047,Item U,Gadgets,202,16,120,55.35,SUP044,2023-11-19,2023-11-28,2025-02-24,U6
ITEM00031,Item E,Parts,420,91,196,12.18,SUP037,2023-07-30,2023-08-06,2024-10-31,E0
ITEM00576,Item D,Materials,373,72,88,86.27,SUP050,2034-01-08,2034-01-16,2035-04-07,D5
ITEM00172,Item P,Widgets,249,32,247,22.76,SUP049,2026-04-12,2026-04-15,2027-09-12,P1
ITEM00809,Item C,Widgets,4,46,136,26.56,SUP027,2038-06-27,2038-07-01,2040-04-18,C8
ITEM00758,Item D,Gadgets,37,49,162,41.56,SUP058,2037-07-05,2037-07-14,2038-09-30,D7
ITEM00445,Item C,Materials,82,53,198,39.34,SUP018,2031-07-06,2031-07-15,2033-04-24,C4
ITEM00642,Item R,Materials,395,62,51,2.14,SUP047,2035-04-15,2035-04-21,2037-03-22,R1
ITEM00393,Item C,Materials,311,86,224,81.98,SUP049,2030-07-07,2030-07-10,2031-07-10,C2
ITEM00471,Item C,Gadgets,364,93,125,32.34,SUP086,2032-01-04,2032-01-09,2033-02-18,C0
ITEM00311,Item Y,Widgets,190,37,173,48.67,SUP063,2028-12-10,2028-12-11,2030-11-10,Y0
ITEM00675,Item Y,Widgets,354,19,61,52.64,SUP095,2035-12-02,2035-12-08,2037-09-03,Y4
ITEM00300,Item N,Widgets,98,77,211,26.13,SUP055,2028-09-24,2028-10-01,2030-06-27,N9
ITEM00743,Item O,Gadgets,163,19,197,88.27,SUP046,2037-03-22,2037-03-30,2038-05-17,O2
ITEM00141,Item K,Widgets,264,15,72,73.97,SUP068,2025-09-07,2025-09-11,2026-12-28,K0
ITEM00691,Item O,Materials,169,97,201,53.66,SUP084,2036-03-23,2036-03-27,2037-06-10,O0
ITEM00537,Item Q,Parts,153,11,105,55.78,SUP012,2033-04-10,2033-04-14,2035-01-17,Q6
ITEM00580,Item H,Components,330,11,287,99.63,SUP071,2034-02-05,2034-02-06,2035-04-07,H9
ITEM00430,Item N,Components,86,53,176,35.12,SUP038,2031-03-23,2031-03-29,2033-02-04,N9
ITEM00515,Item U,Components,236,21,194,97.92,SUP078,2032-11-07,2032-11-14,2034-01-30,U4
ITEM00994,Item F,Gadgets,328,66,201,6.47,SUP079,2042-01-12,2042-01-17,2043-04-03,F3
ITEM00386,Item V,Widgets,44,44,255,31.7,SUP018,2030-05-19,2030-05-21,2031-10-29,V5
ITEM00922,Item L,Materials,166,79,119,94.97,SUP052,2040-08-26,2040-09-01,2041-09-25,L1
ITEM00905,Item U,Components,117,57,258,73.57,SUP054,2040-04-29,2040-05-02,2041-06-27,U4
ITEM00798,Item R,Gadgets,79,88,294,35.67,SUP005,2038-04-11,2038-04-20,2039-08-04,R7
ITEM00253,Item S,Components,14,69,224,67.76,SUP097,2027-10-31,2027-11-03,2028-11-22,S2
ITEM00697,Item U,Components,170,74,156,73.51,SUP064,2036-05-04,2036-05-06,2037-06-23,U6
ITEM00474,Item F,Materials,376,39,64,8.02,SUP067,2032-01-25,2032-01-29,2033-07-04,F3
ITEM00643,Item S,Materials,443,91,240,41.47,SUP053,2035-04-22,2035-04-25,2037-01-21,S2
ITEM00029,Item C,Components,346,60,265,87.03,SUP026,2023-07-16,2023-07-17,2025-06-27,C8
ITEM00204,Item V,Widgets,151,55,61,67.49,SUP052,2026-11-22,2026-12-01,2028-07-03,V3
ITEM00114,Item J,Parts,318,19,128,48.07,SUP028,2025-03-02,2025-03-04,2026-05-30,J3
ITEM00542,Item V,Gadgets,463,91,98,45.62,SUP013,2033-05-15,2033-05-17,2035-02-22,V1
ITEM00579,Item G,Gadgets,366,52,60,44.4,SUP012,2034-01-29,2034-02-01,2035-02-01,G8
ITEM00638,Item N,Materials,463,22,292,3.8,SUP027,2035-03-18,2035-03-19,2037-03-04,N7
ITEM00289,Item C,Parts,87,52,118,60.7,SUP099,2028-07-09,2028-07-14,2029-09-14,C8
ITEM00032,Item F,Components,182,79,164,84.37,SUP023,2023-08-06,2023-08-15,2025-06-12,F1
ITEM00234,Item Z,Components,53,79,211,50.23,SUP009,2027-06-20,2027-06-28,2028-08-01,Z3
ITEM00649,Item Y,Widgets,328,20,124,74.93,SUP098,2035-06-03,2035-06-06,2037-05-11,Y8
ITEM00557,Item K,Parts,295,15,111,37.98,SUP090,2033-08-28,2033-08-29,2035-06-18,K6
ITEM00927,Item Q,Gadgets,289,99,124,92.58,SUP041,2040-09-30,2040-10-01,2042-03-29,Q6
ITEM00581,Item I,Components,107,69,196,23.69,SUP039,2034-02-12,2034-02-18,2035-11-14,I0
ITEM00374,Item J,Parts,131,83,298,53.67,SUP076,2030-02-24,2030-03-02,2031-08-13,J3
ITEM00901,Item Q,Parts,432,67,188,40.83,SUP060,2040-04-01,2040-04-04,2041-10-20,Q0
ITEM00236,Item B,Gadgets,355,22,175,5.41,SUP069,2027-07-04,2027-07-07,2029-02-05,B5
ITEM00098,Item T,Gadgets,342,26,98,67.84,SUP067,2024-11-10,2024-11-14,2025-12-17,T7
ITEM00812,Item F,Gadgets,397,12,67,77.66,SUP074,2038-07-18,2038-07-19,2039-10-19,F1
ITEM00520,Item Z,Parts,409,54,76,52.45,SUP036,2032-12-12,2032-12-16,2033-12-17,Z9
ITEM00805,Item Y,Gadgets,482,53,219,66.59,SUP046,2038-05-30,2038-06-04,2039-12-12,Y4
ITEM00052,Item Z,Components,425,67,201,76.2,SUP009,2023-12-24,2024-01-02,2025-06-26,Z1
ITEM00092,Item N,Widgets,337,69,108,57.61,SUP036,2024-09-29,2024-09-30,2026-08-24,N1
ITEM00865,Item G,Parts,72,63,147,51.91,SUP065,2039-07-24,2039-07-30,2041-06-02,G4
ITEM00462,Item T,Gadgets,301,71,273,12.73,SUP044,2031-11-02,2031-11-03,2033-09-16,T1
ITEM00887,Item C,Gadgets,404,39,167,41.2,SUP026,2039-12-25,2040-01-01,2041-10-20,C6
ITEM00708,Item F,Parts,249,26,237,34.23,SUP036,2036-07-20,2036-07-29,2038-07-19,F7
ITEM00461,Item S,Widgets,188,89,265,48.74,SUP034,2031-10-26,2031-11-02,2033-01-22,S0
ITEM00313,Item A,Gadgets,46,17,249,9.98,SUP042,2028-12-24,2028-12-30,2030-03-09,A2
ITEM00112,Item H,Parts,440,40,281,94.45,SUP050,2025-02-16,2025-02-24,2026-10-25,H1
ITEM00570,Item X,Parts,59,22,70,50.31,SUP041,2033-11-27,2033-12-02,2035-05-01,X9
ITEM00532,Item L,Gadgets,498,82,191,7.77,SUP055,2033-03-06,2033-03-15,2034-05-11,L1
ITEM00255,Item U,Widgets,40,42,157,99.5,SUP093,2027-11-14,2027-11-23,2029-05-24,U4
ITEM00954,Item R,Materials,225,13,122,83.55,SUP058,2041-04-07,2041-04-16,2042-10-18,R3
ITEM00722,Item T,Parts,258,14,97,3.19,SUP005,2036-10-26,2036-10-30,2038-03-26,T1
ITEM00993,Item E,Components,264,91,218,48.02,SUP029,2042-01-05,2042-01-06,2043-03-28,E2
ITEM00429,Item M,Materials,469,14,169,85.2,SUP020,2031-03-16,2031-03-20,2033-03-07,M8
ITEM00102,Item X,Widgets,360,44,70,93.09,SUP018,2024-12-08,2024-12-10,2025-12-30,X1
ITEM00320,Item H,Parts,181,86,235,39.25,SUP002,2029-02-11,2029-02-16,2030-05-05,H9
ITEM00874,Item P,Components,27,29,298,82.84,SUP075,2039-09-25,2039-09-27,2040-10-09,P3
ITEM00062,Item J,Components,210,58,226,24.23,SUP098,2024-03-03,2024-03-12,2026-01-02,J1
ITEM00626,Item B,Gadgets,440,64,213,50.44,SUP080,2034-12-24,2034-12-26,2036-06-18,B5
ITEM00899,Item O,Widgets,9,85,198,93.9,SUP077,2040-03-18,2040-03-21,2041-12-11,O8
ITEM00270,Item J,Components,98,81,267,2.29,SUP056,2028-02-27,2028-03-04,2029-09-19,J9
ITEM00075,Item W,Materials,25,27,161,40.84,SUP051,2024-06-02,2024-06-08,2025-06-26,W4
ITEM00720,Item R,Gadgets,82,60,153,55.12,SUP026,2036-10-12,2036-10-15,2038-09-27,R9
ITEM00231,Item W,Gadgets,222,77,245,69.31,SUP030,2027-05-30,2027-06-07,2028-11-07,W0
