SaleID,CustomerID,SaleDate,SaleAmount,ProductID,QuantitySold,UnitPrice,TotalValue,PaymentMethod,SaleStatus,Customer ID,Invoice Date,Invoice Amount,Due Date,Payment Date,Payment Amount,Payment Terms,Invoice Status,TransactionID,TransactionDate,TransactionType,Amount,Category,Description
SALE00750,CUST061,2025-01-19,14650,PROD0333,290,303.69,88070.1,Cash,Pending,CUST061,2023-06-28 03:43:27,49205.41,2023-08-15 17:51:47,2023-01-15 02:23:41,60727.63,Net 90,Outstanding,TXN00750,2025-01-19,Cash Outflow,104030,Financing Activities,Transaction 750
SALE00751,CUST015,2025-01-20,36736,PROD0195,144,305.05,43927.200000000004,Credit Card,Completed,CUST015,2023-09-21 14:25:48,28619.02,2023-01-31 06:42:02,2023-09-15 13:10:27,55478.62,Net 60,Outstanding,TXN00751,2025-01-20,Cash Outflow,28160,Financing Activities,Transaction 751
SALE00752,CUST054,2025-01-21,5586,PROD0496,217,21.24,4609.08,Credit Card,Pending,CUST054,2023-02-27 08:23:03,39563.22,2023-02-20 04:56:52,2023-12-20 19:10:02,49626.28,Net 30,Outstanding,TXN00752,2025-01-21,Cash Inflow,66409,Operating Activities,Transaction 752
SALE00753,CUST027,2025-01-22,102004,PROD0009,420,167.83,70488.6,Cash,Completed,CUST027,2023-08-02 18:43:38,84024.76,2023-11-27 12:19:32,2023-06-03 23:17:51,75951.49,Net 90,Outstanding,TXN00753,2025-01-22,Cash Outflow,187320,Operating Activities,Transaction 753
SALE00754,CUST013,2025-01-23,87672,PROD0316,234,321.88,75319.92,Cash,Pending,CUST013,2023-06-29 03:39:26,28898.899999999998,2023-08-18 21:42:43,2023-05-31 08:53:46,27185.260000000002,Net 90,Paid,TXN00754,2025-01-23,Cash Outflow,34398,Financing Activities,Transaction 754
SALE00755,CUST031,2025-01-24,140230,PROD0334,350,83.01,29053.500000000004,Cash,Pending,CUST031,2023-03-29 07:03:38,53154.81,2023-10-11 05:13:11,2023-05-25 08:46:44,42778.22,Net 90,Outstanding,TXN00755,2025-01-24,Cash Outflow,100160,Investing Activities,Transaction 755
SALE00756,CUST035,2025-01-25,4950,PROD0333,180,350.75,63135.0,Credit Card,Completed,CUST035,2023-04-08 09:20:20,55332.61,2023-10-16 13:49:11,2023-10-21 12:52:56,47434.53,Net 30,Paid,TXN00756,2025-01-25,Cash Outflow,150590,Operating Activities,Transaction 756
SALE00757,CUST060,2025-01-26,133920,PROD0327,378,375.5,141939.0,Cash,Pending,CUST060,2023-08-27 02:09:23,52121.03,2023-03-24 06:13:01,2023-01-11 04:41:03,56456.240000000005,Net 30,Paid,TXN00757,2025-01-26,Cash Outflow,154809,Operating Activities,Transaction 757
SALE00758,CUST006,2025-01-27,60000,PROD0015,312,491.16,153241.92,Cash,Pending,CUST006,2023-04-11 00:28:30,28230.760000000002,2023-08-06 04:48:55,2023-05-13 06:38:43,31346.010000000002,Net 60,Outstanding,TXN00758,2025-01-27,Cash Inflow,23168,Investing Activities,Transaction 758
SALE00759,CUST069,2025-01-28,90002,PROD0327,187,112.82,21097.34,Bank Transfer,Completed,CUST069,2023-06-24 00:08:38,68326.20999999999,2023-11-21 23:07:04,2023-06-04 10:01:55,60165.27,Net 90,Outstanding,TXN00759,2025-01-28,Cash Inflow,209506,Operating Activities,Transaction 759
SALE00760,CUST086,2025-01-29,38439,PROD0102,126,414.31,52203.06,Credit Card,Pending,CUST086,2023-08-18 17:07:05,48014.74,2023-01-15 18:13:25,2023-04-14 05:19:02,47511.53,Net 90,Outstanding,TXN00760,2025-01-29,Cash Inflow,176661,Investing Activities,Transaction 760
SALE00761,CUST058,2025-01-30,49060,PROD0226,341,264.95,90347.94999999998,Bank Transfer,Completed,CUST058,2023-08-17 03:52:26,52585.6,2023-09-08 05:44:04,2023-08-14 17:53:57,51930.979999999996,Net 90,Outstanding,TXN00761,2025-01-30,Cash Outflow,23001,Investing Activities,Transaction 761
SALE00762,CUST049,2025-01-31,36428,PROD0425,336,193.0,64848.0,Bank Transfer,Completed,CUST049,2023-04-10 01:21:55,96116.34,2023-03-08 15:10:28,2023-12-02 18:38:42,74290.45999999999,Net 30,Paid,TXN00762,2025-01-31,Cash Outflow,165242,Investing Activities,Transaction 762
SALE00763,CUST023,2025-02-01,111221,PROD0278,385,69.96,26934.6,Cash,Completed,CUST023,2023-09-15 02:41:16,61594.92,2023-11-23 06:02:33,2023-12-16 04:06:27,46022.24,Net 90,Outstanding,TXN00763,2025-02-01,Cash Inflow,73513,Financing Activities,Transaction 763
SALE00764,CUST089,2025-02-02,4902,PROD0408,264,370.4,97785.6,Credit Card,Pending,CUST089,2023-11-25 10:09:36,42695.1,2023-02-14 03:33:38,2023-10-06 14:12:42,24343.09,Net 60,Outstanding,TXN00764,2025-02-02,Cash Outflow,10872,Financing Activities,Transaction 764
SALE00765,CUST034,2025-02-03,23056,PROD0113,360,125.57,45205.2,Cash,Completed,CUST034,2023-10-28 11:46:14,41125.86,2023-10-02 05:30:24,2023-07-08 00:01:01,44087.16,Net 60,Paid,TXN00765,2025-02-03,Cash Inflow,62512,Financing Activities,Transaction 765
SALE00766,CUST026,2025-02-04,25230,PROD0485,170,192.0,32640.0,Credit Card,Completed,CUST026,2023-07-13 08:56:07,29102.75,2023-11-17 19:12:54,2023-03-21 12:46:58,35738.69,Net 30,Paid,TXN00766,2025-02-04,Cash Inflow,96335,Investing Activities,Transaction 766
SALE00767,CUST047,2025-02-05,94952,PROD0428,24,40.65,975.6,Bank Transfer,Pending,CUST047,2023-05-03 00:45:19,42250.76,2023-12-28 07:50:36,2023-12-20 22:12:31,38453.67,Net 30,Outstanding,TXN00767,2025-02-05,Cash Inflow,21112,Investing Activities,Transaction 767
SALE00768,CUST005,2025-02-06,50274,PROD0001,333,402.67,134089.11000000002,Credit Card,Completed,CUST005,2023-04-30 14:49:43,40888.37,2023-04-05 19:18:43,2023-06-24 05:00:53,61127.29,Net 90,Paid,TXN00768,2025-02-06,Cash Outflow,136692,Financing Activities,Transaction 768
SALE00769,CUST090,2025-02-07,84350,PROD0266,430,385.63,165820.9,Cash,Pending,CUST090,2023-07-01 12:04:04,63180.81,2023-07-13 08:03:55,2023-06-21 12:18:12,51508.06,Net 90,Outstanding,TXN00769,2025-02-07,Cash Outflow,185880,Operating Activities,Transaction 769
SALE00770,CUST020,2025-02-08,45720,PROD0491,360,369.47,133009.19999999998,Cash,Pending,CUST020,2023-10-11 22:27:57,52941.2,2023-12-13 10:14:23,2023-11-16 19:25:01,36576.92,Net 30,Paid,TXN00770,2025-02-08,Cash Inflow,66816,Investing Activities,Transaction 770
SALE00771,CUST006,2025-02-09,91456,PROD0208,208,156.73,32599.84,Cash,Pending,CUST006,2023-04-11 00:28:30,28230.760000000002,2023-08-06 04:48:55,2023-05-13 06:38:43,31346.010000000002,Net 60,Outstanding,TXN00771,2025-02-09,Cash Inflow,6896,Operating Activities,Transaction 771
SALE00772,CUST070,2025-02-10,73660,PROD0110,230,95.01,21852.3,Credit Card,Pending,CUST070,2023-02-15 14:04:40,65922.88,2023-04-21 02:47:20,2023-11-06 23:48:04,54766.74,Net 90,Paid,TXN00772,2025-02-10,Cash Inflow,194880,Operating Activities,Transaction 772
SALE00773,CUST059,2025-02-11,50501,PROD0200,484,322.4,156041.6,Bank Transfer,Completed,CUST059,2023-03-16 00:12:35,61055.39,2023-11-16 00:36:36,2023-12-04 13:11:28,62485.46,Net 90,Outstanding,TXN00773,2025-02-11,Cash Inflow,153791,Investing Activities,Transaction 773
SALE00774,CUST064,2025-02-12,65628,PROD0440,351,253.12,88845.12,Bank Transfer,Completed,CUST064,2023-10-25 09:53:58,51270.67,2023-08-26 12:15:47,2023-11-30 07:25:59,45600.7,Net 60,Paid,TXN00774,2025-02-12,Cash Outflow,38142,Investing Activities,Transaction 774
SALE00775,CUST018,2025-02-13,123530,PROD0369,165,97.34,16061.099999999999,Credit Card,Completed,CUST018,2023-12-18 18:13:51,55292.41,2023-10-19 10:12:28,2023-07-23 13:36:57,58203.32,Net 30,Outstanding,TXN00775,2025-02-13,Cash Outflow,32659,Operating Activities,Transaction 775
SALE00776,CUST004,2025-02-14,79632,PROD0473,686,346.1,237424.60000000003,Cash,Completed,CUST004,2023-05-22 06:06:13,91738.51,2023-02-28 20:37:09,2023-04-08 15:53:46,71592.7,Net 30,Paid,TXN00776,2025-02-14,Cash Inflow,232484,Operating Activities,Transaction 776
SALE00777,CUST017,2025-02-15,62008,PROD0306,32,495.65,15860.8,Bank Transfer,Completed,CUST017,2023-05-21 10:43:25,25929.02,2023-05-21 06:18:32,2023-08-25 20:10:52,46118.259999999995,Net 90,Paid,TXN00777,2025-02-15,Cash Inflow,139520,Financing Activities,Transaction 777
SALE00778,CUST014,2025-02-16,26152,PROD0012,203,376.14,76356.42,Cash,Pending,CUST014,2023-09-06 09:01:53,43946.33,2023-11-25 00:01:24,2023-03-07 21:23:21,48109.76,Net 90,Paid,TXN00778,2025-02-16,Cash Outflow,66619,Financing Activities,Transaction 778
SALE00779,CUST078,2025-02-17,115140,PROD0345,220,372.59,81969.79999999999,Credit Card,Completed,CUST078,2023-02-27 17:09:25,49783.25,2023-01-09 05:02:44,2023-01-31 10:14:07,54662.54,Net 60,Paid,TXN00779,2025-02-17,Cash Outflow,33080,Investing Activities,Transaction 779
SALE00780,CUST013,2025-02-18,7602,PROD0465,150,475.65,71347.5,Cash,Completed,CUST013,2023-06-29 03:39:26,28898.899999999998,2023-08-18 21:42:43,2023-05-31 08:53:46,27185.260000000002,Net 90,Paid,TXN00780,2025-02-18,Cash Inflow,101220,Financing Activities,Transaction 780
SALE00781,CUST007,2025-02-19,141804,PROD0188,169,109.44,18495.36,Bank Transfer,Completed,CUST007,2023-05-17 08:15:52,75486.02,2023-05-15 06:01:00,2023-08-20 18:30:09,87075.77,Net 90,Paid,TXN00781,2025-02-19,Cash Inflow,199810,Financing Activities,Transaction 781
SALE00782,CUST044,2025-02-20,6972,PROD0154,108,287.12,31008.96,Bank Transfer,Pending,CUST044,2023-12-11 11:24:07,17892.84,2023-09-29 16:08:30,2023-09-10 09:54:40,23899.73,Net 30,Outstanding,TXN00782,2025-02-20,Cash Inflow,79278,Financing Activities,Transaction 782
SALE00783,CUST015,2025-02-21,18048,PROD0494,264,490.03,129367.92,Cash,Pending,CUST015,2023-09-21 14:25:48,28619.02,2023-01-31 06:42:02,2023-09-15 13:10:27,55478.62,Net 60,Outstanding,TXN00783,2025-02-21,Cash Outflow,64488,Financing Activities,Transaction 783
SALE00784,CUST019,2025-02-22,103480,PROD0368,208,90.99,18925.92,Credit Card,Completed,CUST019,2023-06-27 15:06:40,60683.57,2023-03-04 12:40:50,2023-06-30 07:17:48,73103.47,Net 60,Paid,TXN00784,2025-02-22,Cash Outflow,41847,Operating Activities,Transaction 784
SALE00785,CUST063,2025-02-23,31566,PROD0334,270,353.12,95342.4,Cash,Pending,CUST063,2023-06-25 09:47:07,18569.989999999998,2023-09-13 01:44:46,2023-07-06 07:21:31,27450.88,Net 30,Paid,TXN00785,2025-02-23,Cash Outflow,73200,Investing Activities,Transaction 785
SALE00786,CUST035,2025-02-24,54050,PROD0425,420,297.05,124761.0,Credit Card,Completed,CUST035,2023-04-08 09:20:20,55332.61,2023-10-16 13:49:11,2023-10-21 12:52:56,47434.53,Net 30,Paid,TXN00786,2025-02-24,Cash Inflow,42410,Financing Activities,Transaction 786
SALE00787,CUST081,2025-02-25,124014,PROD0420,484,297.37,143927.08000000002,Cash,Completed,CUST081,2023-12-30 17:33:00,58854.659999999996,2023-01-07 09:44:16,2023-03-19 17:50:26,65939.7,Net 90,Outstanding,TXN00787,2025-02-25,Cash Inflow,112926,Operating Activities,Transaction 787
SALE00788,CUST035,2025-02-26,66410,PROD0377,20,351.86,7037.200000000001,Bank Transfer,Pending,CUST035,2023-04-08 09:20:20,55332.61,2023-10-16 13:49:11,2023-10-21 12:52:56,47434.53,Net 30,Paid,TXN00788,2025-02-26,Cash Outflow,44980,Operating Activities,Transaction 788
SALE00789,CUST019,2025-02-27,150618,PROD0279,455,465.51,211807.05000000002,Credit Card,Pending,CUST019,2023-06-27 15:06:40,60683.57,2023-03-04 12:40:50,2023-06-30 07:17:48,73103.47,Net 60,Paid,TXN00789,2025-02-27,Cash Outflow,250731,Operating Activities,Transaction 789
SALE00790,CUST020,2025-02-28,43461,PROD0171,378,393.47,148731.66,Credit Card,Completed,CUST020,2023-10-11 22:27:57,52941.2,2023-12-13 10:14:23,2023-11-16 19:25:01,36576.92,Net 30,Paid,TXN00790,2025-02-28,Cash Inflow,149193,Financing Activities,Transaction 790
SALE00791,CUST100,2025-03-01,56688,PROD0134,204,37.51,7652.039999999999,Credit Card,Completed,CUST100,2023-07-14 02:07:22,31620.24,2023-03-26 14:57:35,2023-10-05 10:20:35,29781.05,Net 60,Paid,TXN00791,2025-03-01,Cash Outflow,4764,Financing Activities,Transaction 791
SALE00792,CUST035,2025-03-02,74300,PROD0495,300,427.84,128352.0,Bank Transfer,Pending,CUST035,2023-04-08 09:20:20,55332.61,2023-10-16 13:49:11,2023-10-21 12:52:56,47434.53,Net 30,Paid,TXN00792,2025-03-02,Cash Outflow,106770,Investing Activities,Transaction 792
SALE00793,CUST032,2025-03-03,81510,PROD0453,195,120.52,23501.4,Cash,Completed,CUST032,2023-03-30 14:38:34,80815.27,2023-06-28 23:06:09,2023-01-06 21:43:05,88414.34,Net 30,Outstanding,TXN00793,2025-03-03,Cash Inflow,155730,Financing Activities,Transaction 793
SALE00794,CUST048,2025-03-04,99264,PROD0427,143,194.69,27840.67,Bank Transfer,Pending,CUST048,2023-04-02 00:55:22,60478.92,2023-03-03 17:41:53,2023-08-19 10:01:29,56313.81,Net 30,Paid,TXN00794,2025-03-04,Cash Outflow,17996,Financing Activities,Transaction 794
SALE00795,CUST044,2025-03-05,26580,PROD0025,108,236.25,25515.0,Credit Card,Completed,CUST044,2023-12-11 11:24:07,17892.84,2023-09-29 16:08:30,2023-09-10 09:54:40,23899.73,Net 30,Outstanding,TXN00795,2025-03-05,Cash Inflow,15384,Operating Activities,Transaction 795
SALE00796,CUST024,2025-03-06,81100,PROD0018,320,245.64,78604.79999999999,Cash,Pending,CUST024,2023-05-01 20:29:19,45218.61,2023-06-15 07:02:51,2023-03-31 23:25:23,41994.729999999996,Net 30,Paid,TXN00796,2025-03-06,Cash Inflow,75090,Investing Activities,Transaction 796
SALE00797,CUST061,2025-03-07,69010,PROD0190,320,223.24,71436.8,Bank Transfer,Completed,CUST061,2023-06-28 03:43:27,49205.41,2023-08-15 17:51:47,2023-01-15 02:23:41,60727.63,Net 90,Outstanding,TXN00797,2025-03-07,Cash Inflow,134870,Financing Activities,Transaction 797
SALE00798,CUST017,2025-03-08,39568,PROD0141,280,469.3,131404.0,Credit Card,Completed,CUST017,2023-05-21 10:43:25,25929.02,2023-05-21 06:18:32,2023-08-25 20:10:52,46118.259999999995,Net 90,Paid,TXN00798,2025-03-08,Cash Inflow,40344,Financing Activities,Transaction 798
SALE00799,CUST071,2025-03-09,68310,PROD0043,390,355.95,138820.5,Credit Card,Pending,CUST071,2023-07-21 20:43:43,47666.2,2023-12-14 14:25:57,2023-11-06 02:22:59,52730.51,Net 60,Outstanding,TXN00799,2025-03-09,Cash Inflow,15070,Operating Activities,Transaction 799
SALE00800,CUST050,2025-03-10,102774,PROD0334,644,319.27,205609.87999999998,Bank Transfer,Completed,CUST050,2023-08-28 11:57:50,78683.42,2023-08-10 07:49:58,2023-08-24 11:03:20,81790.71,Net 30,Outstanding,TXN00800,2025-03-10,Cash Inflow,83230,Operating Activities,Transaction 800
SALE00801,CUST065,2025-03-11,10530,PROD0284,290,34.42,9981.8,Bank Transfer,Completed,CUST065,2023-03-10 15:41:52,69728.94,2023-11-20 12:18:52,2023-12-12 13:24:04,54555.14,Net 30,Outstanding,TXN00801,2025-03-11,Cash Inflow,112060,Financing Activities,Transaction 801
SALE00802,CUST099,2025-03-12,23751,PROD0146,441,452.92,199737.72000000003,Bank Transfer,Pending,CUST099,2023-11-10 21:02:27,46714.51,2023-03-12 12:25:29,2023-07-25 19:15:45,35951.49,Net 60,Paid,TXN00802,2025-03-12,Cash Outflow,137241,Investing Activities,Transaction 802
SALE00803,CUST032,2025-03-13,107340,PROD0315,435,455.6,198186.0,Credit Card,Completed,CUST032,2023-03-30 14:38:34,80815.27,2023-06-28 23:06:09,2023-01-06 21:43:05,88414.34,Net 30,Outstanding,TXN00803,2025-03-13,Cash Inflow,183270,Investing Activities,Transaction 803
SALE00804,CUST036,2025-03-14,162624,PROD0444,616,392.3,241656.80000000002,Bank Transfer,Completed,CUST036,2023-11-28 22:30:08,73662.28,2023-03-16 23:30:59,2023-03-16 20:35:46,78530.96,Net 90,Paid,TXN00804,2025-03-14,Cash Inflow,139146,Operating Activities,Transaction 804
SALE00805,CUST013,2025-03-15,69558,PROD0319,96,13.44,1290.24,Credit Card,Completed,CUST013,2023-06-29 03:39:26,28898.899999999998,2023-08-18 21:42:43,2023-05-31 08:53:46,27185.260000000002,Net 90,Paid,TXN00805,2025-03-15,Cash Outflow,82686,Operating Activities,Transaction 805
SALE00806,CUST070,2025-03-16,16420,PROD0441,440,38.07,16750.8,Bank Transfer,Pending,CUST070,2023-02-15 14:04:40,65922.88,2023-04-21 02:47:20,2023-11-06 23:48:04,54766.74,Net 90,Paid,TXN00806,2025-03-16,Cash Outflow,19350,Financing Activities,Transaction 806
SALE00807,CUST058,2025-03-17,59323,PROD0092,517,120.36,62226.12,Credit Card,Pending,CUST058,2023-08-17 03:52:26,52585.6,2023-09-08 05:44:04,2023-08-14 17:53:57,51930.979999999996,Net 90,Outstanding,TXN00807,2025-03-17,Cash Outflow,11781,Operating Activities,Transaction 807
SALE00808,CUST014,2025-03-18,98448,PROD0179,70,74.36,5205.2,Credit Card,Pending,CUST014,2023-09-06 09:01:53,43946.33,2023-11-25 00:01:24,2023-03-07 21:23:21,48109.76,Net 90,Paid,TXN00808,2025-03-18,Cash Inflow,20174,Financing Activities,Transaction 808
SALE00809,CUST037,2025-03-19,9037,PROD0056,210,205.43,43140.3,Cash,Completed,CUST037,2023-01-09 10:59:34,39262.39,2023-01-18 11:01:02,2023-12-05 18:25:39,38088.11,Net 60,Paid,TXN00809,2025-03-19,Cash Outflow,39088,Investing Activities,Transaction 809
SALE00810,CUST079,2025-03-20,38478,PROD0155,150,462.09,69313.5,Bank Transfer,Completed,CUST079,2023-09-11 04:17:06,26711.420000000002,2023-07-19 22:43:21,2023-01-24 01:12:20,20850.58,Net 60,Paid,TXN00810,2025-03-20,Cash Inflow,102966,Investing Activities,Transaction 810
SALE00811,CUST068,2025-03-21,207060,PROD0160,585,241.31,141166.35,Bank Transfer,Completed,CUST068,2023-05-26 15:09:20,68483.69,2023-04-22 20:58:48,2023-06-18 03:42:45,70550.29,Net 90,Paid,TXN00811,2025-03-21,Cash Inflow,210105,Financing Activities,Transaction 811
SALE00812,CUST040,2025-03-22,101565,PROD0111,180,16.57,2982.6,Credit Card,Completed,CUST040,2023-08-01 19:45:29,42503.47,2023-08-19 11:41:51,2023-10-18 19:10:53,41455.94,Net 30,Outstanding,TXN00812,2025-03-22,Cash Inflow,68031,Operating Activities,Transaction 812
SALE00813,CUST059,2025-03-23,77418,PROD0137,55,148.55,8170.25,Credit Card,Pending,CUST059,2023-03-16 00:12:35,61055.39,2023-11-16 00:36:36,2023-12-04 13:11:28,62485.46,Net 90,Outstanding,TXN00813,2025-03-23,Cash Inflow,206481,Investing Activities,Transaction 813
SALE00814,CUST080,2025-03-24,25029,PROD0232,9,31.85,286.65000000000003,Credit Card,Completed,CUST080,2023-12-05 18:02:18,54176.76,2023-11-05 19:18:59,2023-04-18 00:34:45,53505.47,Net 30,Paid,TXN00814,2025-03-24,Cash Outflow,119439,Operating Activities,Transaction 814
SALE00815,CUST092,2025-03-25,133126,PROD0480,420,27.78,11667.600000000002,Cash,Completed,CUST092,2023-09-29 22:39:39,69445.38,2023-06-04 00:42:13,2023-03-10 13:37:26,75222.46,Net 30,Outstanding,TXN00815,2025-03-25,Cash Outflow,254086,Investing Activities,Transaction 815
SALE00816,CUST016,2025-03-26,11480,PROD0468,343,145.1,49769.299999999996,Cash,Completed,CUST016,2023-02-13 13:03:13,22541.61,2023-04-25 23:41:31,2023-06-12 13:46:56,35506.28,Net 90,Outstanding,TXN00816,2025-03-26,Cash Inflow,55937,Financing Activities,Transaction 816
SALE00817,CUST062,2025-03-27,68992,PROD0220,33,145.05,4786.65,Credit Card,Pending,CUST062,2023-11-18 10:27:54,61982.12,2023-06-11 20:16:32,2023-01-08 17:20:24,59561.68,Net 30,Paid,TXN00817,2025-03-27,Cash Inflow,165297,Financing Activities,Transaction 817
SALE00818,CUST004,2025-03-28,161392,PROD0481,630,395.69,249284.69999999998,Bank Transfer,Completed,CUST004,2023-05-22 06:06:13,91738.51,2023-02-28 20:37:09,2023-04-08 15:53:46,71592.7,Net 30,Paid,TXN00818,2025-03-28,Cash Inflow,250936,Financing Activities,Transaction 818
SALE00819,CUST045,2025-03-29,33846,PROD0068,84,487.67,40964.28,Bank Transfer,Completed,CUST045,2023-05-02 07:18:53,15444.67,2023-01-28 00:26:41,2023-09-15 18:18:22,21759.89,Net 90,Paid,TXN00819,2025-03-29,Cash Outflow,92154,Investing Activities,Transaction 819
SALE00820,CUST090,2025-03-30,106780,PROD0302,300,191.89,57567.0,Cash,Completed,CUST090,2023-07-01 12:04:04,63180.81,2023-07-13 08:03:55,2023-06-21 12:18:12,51508.06,Net 90,Outstanding,TXN00820,2025-03-30,Cash Inflow,85730,Operating Activities,Transaction 820
SALE00821,CUST028,2025-03-31,132121,PROD0249,44,220.15,9686.6,Cash,Completed,CUST028,2023-09-12 17:54:08,40126.62,2023-01-11 07:09:55,2023-06-23 11:32:02,49207.75,Net 60,Outstanding,TXN00821,2025-03-31,Cash Inflow,105347,Operating Activities,Transaction 821
SALE00822,CUST096,2025-04-01,236419,PROD0482,306,423.95,129728.7,Credit Card,Completed,CUST096,2023-02-02 14:29:12,98274.66,2023-05-11 17:02:36,2023-04-10 11:27:35,96684.33,Net 60,Paid,TXN00822,2025-04-01,Cash Outflow,333812,Operating Activities,Transaction 822
SALE00823,CUST066,2025-04-02,135520,PROD0496,518,141.39,73240.01999999999,Bank Transfer,Pending,CUST066,2023-10-02 14:02:36,52866.84,2023-09-06 03:07:51,2023-08-08 03:48:21,65907.19,Net 60,Paid,TXN00823,2025-04-02,Cash Outflow,166362,Investing Activities,Transaction 823
SALE00824,CUST031,2025-04-03,101480,PROD0323,250,86.63,21657.5,Credit Card,Completed,CUST031,2023-03-29 07:03:38,53154.81,2023-10-11 05:13:11,2023-05-25 08:46:44,42778.22,Net 90,Outstanding,TXN00824,2025-04-03,Cash Inflow,168780,Investing Activities,Transaction 824
SALE00825,CUST003,2025-04-04,21975,PROD0410,720,428.01,308167.2,Cash,Completed,CUST003,2023-07-25 17:05:46,86558.03,2023-08-12 17:20:21,2023-08-27 23:34:27,89401.25,Net 90,Paid,TXN00825,2025-04-04,Cash Outflow,42795,Investing Activities,Transaction 825
SALE00826,CUST008,2025-04-05,114283,PROD0392,13,32.79,426.27,Bank Transfer,Completed,CUST008,2023-09-15 21:15:38,78145.97,2023-07-07 18:46:06,2023-08-07 23:03:40,68514.32,Net 60,Paid,TXN00826,2025-04-05,Cash Outflow,68887,Investing Activities,Transaction 826
SALE00827,CUST024,2025-04-06,99720,PROD0006,460,313.65,144279.0,Bank Transfer,Completed,CUST024,2023-05-01 20:29:19,45218.61,2023-06-15 07:02:51,2023-03-31 23:25:23,41994.729999999996,Net 30,Paid,TXN00827,2025-04-06,Cash Inflow,175700,Investing Activities,Transaction 827
SALE00828,CUST015,2025-04-07,70416,PROD0464,120,285.38,34245.6,Cash,Completed,CUST015,2023-09-21 14:25:48,28619.02,2023-01-31 06:42:02,2023-09-15 13:10:27,55478.62,Net 60,Outstanding,TXN00828,2025-04-07,Cash Outflow,99512,Operating Activities,Transaction 828
SALE00829,CUST043,2025-04-08,91128,PROD0280,108,179.5,19386.0,Credit Card,Completed,CUST043,2023-09-14 20:44:46,59017.54,2023-11-11 00:20:44,2023-03-06 03:54:56,55338.5,Net 60,Outstanding,TXN00829,2025-04-08,Cash Inflow,35136,Investing Activities,Transaction 829
SALE00830,CUST031,2025-04-09,44120,PROD0432,150,164.44,24666.0,Credit Card,Completed,CUST031,2023-03-29 07:03:38,53154.81,2023-10-11 05:13:11,2023-05-25 08:46:44,42778.22,Net 90,Outstanding,TXN00830,2025-04-09,Cash Outflow,117960,Investing Activities,Transaction 830
SALE00831,CUST073,2025-04-10,17088,PROD0487,588,388.21,228267.48,Bank Transfer,Completed,CUST073,2023-04-27 10:41:54,59459.01,2023-01-08 23:23:39,2023-05-19 11:43:29,77551.77,Net 30,Outstanding,TXN00831,2025-04-10,Cash Inflow,99756,Operating Activities,Transaction 831
SALE00832,CUST045,2025-04-11,56682,PROD0094,144,52.35,7538.400000000001,Cash,Completed,CUST045,2023-05-02 07:18:53,15444.67,2023-01-28 00:26:41,2023-09-15 18:18:22,21759.89,Net 90,Paid,TXN00832,2025-04-11,Cash Inflow,89484,Investing Activities,Transaction 832
SALE00833,CUST066,2025-04-12,141666,PROD0429,56,126.02,7057.12,Bank Transfer,Completed,CUST066,2023-10-02 14:02:36,52866.84,2023-09-06 03:07:51,2023-08-08 03:48:21,65907.19,Net 60,Paid,TXN00833,2025-04-12,Cash Inflow,172214,Operating Activities,Transaction 833
SALE00834,CUST008,2025-04-13,42133,PROD0269,156,368.9,57548.399999999994,Cash,Pending,CUST008,2023-09-15 21:15:38,78145.97,2023-07-07 18:46:06,2023-08-07 23:03:40,68514.32,Net 60,Paid,TXN00834,2025-04-13,Cash Outflow,159185,Operating Activities,Transaction 834
SALE00835,CUST071,2025-04-14,75190,PROD0197,370,278.68,103111.6,Credit Card,Pending,CUST071,2023-07-21 20:43:43,47666.2,2023-12-14 14:25:57,2023-11-06 02:22:59,52730.51,Net 60,Outstanding,TXN00835,2025-04-14,Cash Inflow,135250,Financing Activities,Transaction 835
SALE00836,CUST057,2025-04-15,46618,PROD0025,481,72.71,34973.51,Cash,Pending,CUST057,2023-08-23 11:02:48,88660.8,2023-04-24 03:12:10,2023-08-19 14:33:07,83519.11,Net 90,Outstanding,TXN00836,2025-04-15,Cash Outflow,50128,Financing Activities,Transaction 836
SALE00837,CUST080,2025-04-16,17190,PROD0148,387,442.25,171150.75,Credit Card,Pending,CUST080,2023-12-05 18:02:18,54176.76,2023-11-05 19:18:59,2023-04-18 00:34:45,53505.47,Net 30,Paid,TXN00837,2025-04-16,Cash Inflow,133092,Financing Activities,Transaction 837
SALE00838,CUST099,2025-04-17,60192,PROD0118,54,202.79,10950.66,Cash,Completed,CUST099,2023-11-10 21:02:27,46714.51,2023-03-12 12:25:29,2023-07-25 19:15:45,35951.49,Net 60,Paid,TXN00838,2025-04-17,Cash Inflow,63360,Financing Activities,Transaction 838
SALE00839,CUST030,2025-04-18,42322,PROD0338,546,415.66,226950.36000000002,Bank Transfer,Pending,CUST030,2023-12-26 00:26:06,76021.64,2023-06-20 04:30:46,2023-10-17 20:55:01,74168.39,Net 30,Paid,TXN00839,2025-04-18,Cash Outflow,236908,Investing Activities,Transaction 839
SALE00840,CUST074,2025-04-19,32406,PROD0367,276,395.98,109290.48000000001,Credit Card,Pending,CUST074,2023-05-15 19:55:21,29881.460000000003,2023-04-13 00:12:57,2023-07-10 18:30:46,27693.14,Net 30,Outstanding,TXN00840,2025-04-19,Cash Inflow,23052,Financing Activities,Transaction 840
